hiv.beta_m2f,log_syph.beta_m2f,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.dur_sw
0.019705341063159253,-1.2390152023424248,-2.8575257704367143,-2.294998681179959,-3.851690534613511,0.5807946213535305,0.20903469315902573,2.491179676763663
0.02498242939804285,-1.9316604229329384,-2.83213159035662,-3.2163842376032723,-1.7287786847075597,0.5882081710845064,0.2347778332769695,4.276080507975293
0.011950760554966562,-2.0735576998722864,-2.4914698488357137,-3.3818651042874075,-2.888891403825572,0.6763281546258939,0.2473683237199073,2.745578790999657
0.03154216829683497,-1.7418316480804168,-2.5143085172718767,-2.252942819670465,-3.8973795031748484,0.7107635759425326,0.17596847821962097,4.080037999932672
0.03159678434301631,-1.8489706177443044,-2.803488387013052,-3.070850393612556,-3.318000949515215,0.778630012275883,0.21242850965566917,6.98945927398069
0.04237982128251877,-1.3448184458209538,-2.841850859817203,-3.2840131003858506,-1.441973883653095,0.5590470649801491,0.2911856629842106,8.696032821682124
0.03227479434438793,-1.4735148777970246,-2.7947162024595187,-3.064024559190555,-1.675449456408984,0.7705982596553684,0.2721881100616905,5.428100084798957
0.044381497513937565,-1.835216919025177,-2.5562106001285625,-2.2158635252699526,-3.7894011614408516,0.649306497497398,0.2982757523730259,7.155618489311103
0.045698647361182135,-1.4144929549178658,-2.7822947098978994,-3.43103306763998,-2.4247860988987613,0.6364174268613221,0.22827295162379024,9.189773878056249
0.04862507250187332,-1.8085485516569435,-2.592022375052695,-3.4148096139095276,-1.1992091066842638,0.7719689424314489,0.1274619290023229,4.21591982224234
0.03523018803711903,-1.325740464555516,-2.572070087054312,-3.008025511355059,-2.3951805217083,0.885909161042727,0.2776315042570651,11.198846752570974
0.047381601554007675,-1.8099797873355672,-2.894975052126746,-2.961385320959995,-0.9928014738000019,0.8963170944596963,0.20372557796224944,4.93922248577565
0.0321511422559687,-1.4544134908507529,-2.6323290421836214,-2.4012391917472686,-3.483893314496962,0.8788594697466141,0.11022149860709156,5.4659220712440675
0.043889197039565356,-1.2073518293326582,-2.4639604537413056,-2.267818250116811,-1.711906531056424,0.7626141873870582,0.1269935742412172,11.497302049676302
0.010822257038807591,-1.2904255619171825,-3.1104077839393285,-3.316279976249784,-2.906139641021497,0.6631363743552394,0.23153581437568221,2.0345543469519525
0.006911948705900948,-1.7704464086242506,-2.9067267640402745,-2.923892617242438,-1.2618142737709364,0.7242464363225601,0.13109410183135023,2.718812105690966
0.03535949974642832,-1.8608454584471428,-2.5854591619746063,-3.1175538811916295,-3.3877891944243506,0.7121775868318694,0.10279409048115512,4.854629504014446
0.02842384764273666,-2.1760191763073577,-2.6450883198115154,-2.48704761966025,-1.88362547289789,0.7613746261200618,0.29872385788448014,12.470935250066486
0.017312184966056365,-2.142518870424322,-2.453461506320672,-2.8541840836379557,-1.8330833339505035,0.679991444646672,0.061346924499869795,2.5984824066794063
0.045946249968261375,-1.4890020918829299,-2.621763982882496,-3.149616594609211,-1.1918297052236082,0.8225791693072713,0.23092240307821377,10.236236644967626
0.019369866252401783,-1.2156021541884585,-2.4345409711027095,-2.1261374704960687,-0.6505719472124034,0.6204138509840703,0.29668213213503963,10.564353068218061
0.0482468340833257,-1.4436600955843704,-2.6108331068162185,-2.867878902546349,-3.4403500942149443,0.5713887120860008,0.15378138406066938,11.48325766130935
0.024742636229970527,-2.273784976036349,-2.9849380574357967,-2.346845631879847,-3.1669065607930134,0.8697292212383996,0.2768257376863046,14.771995068552483
0.016947875211247045,-1.9801678988986684,-2.9402155774664194,-2.97317237724705,-3.625529480835987,0.8958100047520401,0.23440081322861434,8.508129296639492
0.014556218791407567,-1.998025023964226,-2.6760980731947983,-2.558676309326378,-0.7670189793446958,0.8741120657164908,0.22587142307704028,6.741129859547642
0.0446649953895534,-2.2205933545822,-2.7502482305075553,-2.4077850949230575,-2.7707382731024754,0.7403658038641016,0.23179456969457152,11.060006079706246
0.02910773098923677,-2.0670048051667806,-2.938880909115209,-2.1468490091275436,-3.285100125746958,0.7273928856302175,0.13738399558359932,3.149520628711991
0.008176774438813613,-1.3462191885270822,-2.7091746633250935,-2.8585829872168214,-3.879370826232366,0.7283430242853695,0.18831956919532417,9.998494731630338
0.02826348468781292,-1.1412270232180541,-2.706819518668646,-3.255611559170839,-3.345845188302126,0.8356806674458729,0.15548238059529143,7.629955396464099
0.03174974787115584,-1.2716610221483196,-2.6671710784032476,-2.6518723173619363,-0.5692214996067708,0.8188348001008101,0.213182236847836,2.7694489836828953
0.03383700935965473,-1.2314694507597352,-2.4955146407567366,-3.4009866104585553,-3.6735174391576306,0.6726970808075461,0.11212287607626953,13.619001654600652
0.04954604245963095,-1.8331018950609008,-2.4569192378737585,-2.103757864553709,-1.065351506206282,0.5988155039326307,0.2656330974205741,9.05100200459158
