hiv.beta_m2f,log_syph.beta_m2f,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.dur_sw
0.018172274460478803,-1.553498944774966,-2.5767284411697053,-2.5618358512638633,-1.8686572039134788,0.5907661786286224,0.05210290868327711,3.398390134653795
0.007756526045411681,-1.9691136654611112,-1.9102314340826956,-2.320704954000597,-1.5700871398296874,0.6518910291531212,0.22850127962072359,2.0054641166472638
0.014839557182694915,-1.2442797962542798,-2.551712000872041,-1.6414662239655322,-1.5166396036615768,0.6986436634392075,0.18393931191811536,6.031927052530668
0.012868817578280917,-1.7261540174946433,-2.101491449749144,-2.0670996081264565,-1.629057732228679,0.6785623397549425,0.2528213854168427,2.89016695614195
0.012841930148597181,-1.8612425298117148,-2.2440581298016467,-1.7364320947305276,-1.9111954973777587,0.5564854928788605,0.2801052876431743,14.458693775659881
0.008542487134546153,-1.055490174657556,-2.14699717373251,-2.1157892051255693,-1.9660154354725536,0.5795896458046612,0.07364224479540306,12.784532465690575
0.017135784558346457,-1.7201510499611379,-1.9888665219931145,-1.9857715279452937,-2.087258392931246,0.8798997277944731,0.10545530230299353,4.26191814282871
0.018001348641524063,-1.5427611005399071,-1.9348748536141496,-2.85374108841519,-1.582959417444156,0.6618392240605924,0.2357172200181673,9.9365822678733
0.021799386187440838,-1.5371802545860698,-2.5489251260282932,-2.71394573731224,-1.9357102781986428,0.7532194912819951,0.17657085650879606,12.286508620927183
0.008868162175408532,-1.3669065988593267,-1.916967487310843,-2.0025758925784958,-1.5467273392344323,0.5991050743882644,0.1183502298600614,4.111608414964123
0.00910096461068076,-1.1210663426639293,-2.269696488797174,-2.0644190930050694,-1.7229225851619536,0.672380247597597,0.05929022298823744,7.835743140097234
0.011556252074341748,-1.5338255139092267,-2.7254854238821196,-1.6669743263063452,-1.776700229018823,0.6445483517364973,0.17711594979137052,5.447620891511807
0.019001254443696387,-2.1703743868565835,-2.7007194164997976,-2.160839522897322,-2.185489644732204,0.8377931059394232,0.11699455907578,2.026166502746786
0.01473451933619015,-2.2272630953899677,-2.0010241282085715,-2.313489807467724,-1.7993582678329183,0.8609691621546417,0.05668461211458971,10.20160454899779
0.0179721537068897,-1.4569316396795111,-2.2697915957338983,-2.692812333764773,-1.6216072314085626,0.5852652192520759,0.2985809623458684,3.4583244303883482
0.016574609608944416,-1.6239299080212315,-2.4451830284045553,-2.127035673748128,-1.7297184163179877,0.62355657622915,0.07875684469173687,9.49621116610141
0.005378719311398371,-1.6051463027074178,-2.0144295101679113,-2.7050885519920334,-2.1732122665027713,0.7201010579076002,0.28353111838045914,4.854074156690542
