hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_detectable_f_2016,syph_detectable_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_f_2016,syph_prev_f_2020_2025,seed,draw_idx,status,log_lik,weight
0.10482843908468845,0.07882493213696982,0.009690954156539276,0.16748166259168704,0.04564650878465331,0.053126588713777324,0.05323590814196242,0.242755465175394,0.2150313152400835,0.18057904300156455,0.20589730554143365,0.19582986818434306,104000,104,ok,-286.29544263271464,7.481175452044154e-124
0.07025855695639607,0.05203690304777978,0.03548109502257772,0.0,0.18607317919568664,0.08425275827482448,0.07938199254128929,0.3051654964894684,0.2623867874267448,0.21014093321378166,0.25852557673019055,0.1580042249029181,108000,108,ok,-497.82694075326094,1.0162661439377504e-215
0.07984476867427208,0.05885573240661663,0.008220733526341327,0.025423728813559324,0.16628782061347913,0.04718604079626444,0.0439785221171056,0.27426886212828705,0.20403988749680388,0.20393726488920805,0.22978618825264194,0.1991311065752912,110000,110,ok,-316.89872668019837,3.8294151419269383e-137
0.13088988686547037,0.10082767913904318,0.015418771618665974,0.21446078431372548,0.11128333696543996,0.0023834745762711866,0.0002605523710265763,0.0625,0.03282959874934862,0.061823374207159,0.04608050847457627,0.017316689300693036,114000,114,ok,-10.523691424529726,0.0004366361154769991
0.07102156996866711,0.051339399582799414,0.0073925123320790894,0.0,0.1358630959469121,0.0017135862913096695,0.0018324607329842932,0.09547123623011015,0.057853403141361254,0.10366116294651215,0.07294981640146879,0.03178256635717801,115000,115,ok,-38.53271940054587,2.9919433151074185e-16
0.12670275132201947,0.0973066394627924,0.02123289807747093,0.15571776155717762,0.05452546153322335,0.076417004048583,0.08116627265563436,0.28365384615384615,0.25584449697924877,0.1892065663790357,0.2388663967611336,0.2116359591879476,111000,111,ok,-434.0431535216104,5.104512683328611e-188
0.14303140702655312,0.11157279185149083,0.02171732054457016,0.0,0.14793644501087003,0.095225938218024,0.08705882352941176,0.28440132754659175,0.23816993464052288,0.19543471622237335,0.24559611947919327,0.21394125912102838,112000,112,ok,-456.4242625702043,9.726624018037208e-198
0.10155416290404107,0.07445660868040441,0.01731896538612719,0.20602409638554217,0.13021419143294213,0.044836272040302265,0.04389861510321401,0.2251889168765743,0.18839822315129345,0.17988780452166242,0.181360201511335,0.1149349217990012,119000,119,ok,-232.09039915130762,2.599687317214175e-100
0.08359299616536635,0.06178541836131406,0.0004574752267288755,0.0011961722488038277,0.1512402115902193,0.060787244643746886,0.05873261205564142,0.2820129546586946,0.2287480680061824,0.20820726781727494,0.23692077727952168,0.14497639673339924,125000,125,ok,-379.8918522053453,1.6809919620490195e-164
0.10746846423925478,0.08140853056327954,0.01845605021861061,0.015037593984962405,0.14149708225269136,0.09966606730028256,0.09445745511319281,0.2995119445157976,0.2565703877179287,0.18641921167057146,0.2578987927048549,0.1824658346438951,129000,129,ok,-505.63749840262994,4.120267095044751e-219
0.02690616436111746,0.018848634244122496,0.029993588530488,0.259927797833935,0.107964881305422,0.048062775870524765,0.047184567257559956,0.2260912211868563,0.18769551616266944,0.1648446251545241,0.18710152035311428,0.11046960112058897,132000,132,ok,-242.7282813607834,6.2365954384897085e-105
0.12670334773793526,0.09575087447554356,0.02309599869607916,0.2,0.11263312893172417,0.004542013626040878,0.003394255874673629,0.10396164521826899,0.06449086161879895,0.10560881158515506,0.07898057027504415,0.03430129036638928,131000,131,ok,-34.58003970389343,1.5580462384851773e-14
0.10728436556916865,0.08125510574723421,0.035980551033501805,0.11392405063291139,0.05734825759111611,0.09598646034816248,0.08456659619450317,0.31237911025145065,0.2550211416490486,0.19766895042198632,0.2674081237911025,0.25159066738612157,130000,130,ok,-502.6605858660737,8.086899718611351e-218
0.15313761644851112,0.12337460999328001,0.008595687457104447,0.0196078431372549,0.10236984097845697,0.0033053648614289346,0.003186404673393521,0.09636409865242818,0.06266595857673925,0.08926242282853139,0.07348080345792016,0.035140419485797,135000,135,ok,-31.150660411105655,4.807738584956068e-13
0.17066183392327225,0.1432917367150689,0.01127070452918784,0.005256241787122208,0.060537784401238935,0.0636892177589852,0.07260016133369185,0.25528541226215645,0.22586716859370798,0.17298563183994975,0.22013742071881606,0.19481879958794904,136000,136,ok,-346.2868213131706,6.60762088880956e-150
0.13928660563861797,0.11082636302414597,0.020058974797835825,0.21855921855921856,0.09177066206921768,0.050606220347917764,0.053227931488801054,0.26489193463363203,0.21212121212121213,0.2075736792073572,0.22799156562994202,0.13914918428809567,134000,134,ok,-324.58173314660957,1.7637829391508097e-140
0.034895326250001586,0.023667216819802838,0.019458193379108205,0.13978494623655913,0.048741176421595665,0.003723932472691162,0.0012856775520699408,0.09607745779543198,0.061969658009771146,0.09523691465730419,0.07149950347567031,0.02758608463707529,142000,142,ok,-37.808382040936635,6.173466268278606e-16
0.12379182272506346,0.09661117454811485,0.014921134890128984,0.0,0.16342463694079523,0.08096172718351324,0.08120104438642298,0.28827281648675174,0.2475195822454308,0.20458427245209782,0.24116781157998038,0.21293733194867107,141000,141,ok,-451.04514267275806,2.109037090618746e-195
0.09534869064159104,0.07302622792223819,0.010845610437982234,0.0,0.13059594548109713,0.05842357088894485,0.06059824651882414,0.23016872324351548,0.2068076328004126,0.15622484429353808,0.191891211281793,0.15144270620353106,143000,143,ok,-266.981666515018,1.8274109914846222e-115
0.12301719567238394,0.09127141499776763,0.034391087263310964,0.2,0.058406269181518075,0.002313624678663239,0.0018286311389759666,0.08226221079691516,0.048589341692789965,0.07929066427031241,0.061439588688946015,0.024566041201335178,147000,147,ok,-22.272781278664212,3.4479008113252e-09
0.1635497675509771,0.13610162805938497,0.0157907744501687,0.13970588235294118,0.12907643882864714,0.06942977824709609,0.07696321419253849,0.26531151003167897,0.2522828072006261,0.19036470051970408,0.2230728616684266,0.20798115432149944,146000,146,ok,-399.33207082593003,6.0643738012604156e-173
0.11562488363307218,0.08722850826657894,0.013836794355294316,0.0,0.050157965748220575,0.03445674044265593,0.032569046378322045,0.20699195171026158,0.16571130797290257,0.16415098117580465,0.17253521126760563,0.1019034444612658,157000,157,ok,-181.0264003023519,3.9060161935971274e-78
0.09828317985468428,0.0732752279168559,0.014407539373468293,0.17809867629362214,0.12131756276379103,0.08608608608608609,0.07824967824967825,0.29429429429429427,0.22985842985842986,0.18509588483010828,0.252002002002002,0.21666792941202606,155000,155,ok,-420.3648523428893,4.450051232865789e-182
0.15989292425812665,0.13210644801126945,0.02627536469582541,0.1840855106888361,0.06164272726028693,0.002336448598130841,0.001563314226159458,0.08203530633437175,0.05419489317352788,0.0856632225489899,0.061526479750778816,0.028663228618236915,158000,158,ok,-24.525275242899948,3.6250087936164537e-10
0.05261624959447843,0.03721959683931287,0.03140543049298194,0.0,0.13989774362191987,0.012244897959183673,0.008255933952528379,0.18010204081632653,0.11867905056759546,0.15172161637627965,0.14464285714285716,0.07665939764407863,172000,172,ok,-121.40068217686898,3.0679932577853292e-52
0.153922582856977,0.12709419937563568,0.0104427080858527,0.05968331303288672,0.06280612887958384,0.06131191432396252,0.0650887573964497,0.264524765729585,0.22673480365788057,0.19680472657402784,0.22436412315930387,0.20884329496161153,170000,170,ok,-353.80899017820394,3.5744455634557715e-153
0.12503857904408464,0.0969977786629894,0.011501668722507564,0.010113780025284451,0.10781023164636357,0.07436501702016235,0.08048654244306418,0.26499083529719825,0.25336438923395443,0.17848381013278403,0.2264990835297198,0.20601856192044365,173000,173,ok,-402.9260975497434,1.6669400799956199e-174
