draw_idx,hiv.beta_m2f,hiv.rel_init_prev,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
195,0.0168722502694404,1.175902358995983,-1.7738847258605075,2.076426770643883,21.566876269597454,0.4226203802316002,0.8133005317770368,-1.8395594373122488,1.2193641193506743,-1.7518327805956213,-2.433482962377534,-2.1098153647218245,0.8405526129392507,2.964564819973361,8.820887174512407,0.0260658671662979,0.3222521403627685
197,0.0226477112346583,1.4929830195275404,-1.1433736004660249,2.2927389014644057,27.18141078992944,0.1218469670985078,0.8257567922887921,-1.892067979588557,1.4739659126557887,-1.8028474083543304,-1.6283903919030538,-2.233463322266142,0.8175581752845272,3.893136132042778,3.778580393489569,0.260925483284407,0.4721410542795186
198,0.0189408029113078,0.852110772170849,-1.691399101424167,1.57749481184186,20.869519654385726,0.4610265490496799,0.7810438491639711,-2.4005763460452565,1.0987915520541254,-1.8196931191521133,-0.7105263199509979,-2.6395392520749894,0.5969267675512928,4.803373894125006,12.179519702725711,0.0705123961513765,0.6918181574019655
239,0.0184042398980299,1.3777562700446289,-1.7375620777478815,1.5459590308782465,26.0155134293569,0.3013355016351297,0.6466578924296815,-0.3925272574252512,1.2226362017764292,-2.0605135495184874,-0.8101366580201756,-2.26765529241159,0.8062389553658409,4.296250739670228,9.39417946294613,0.1082228872111066,0.3551497150788836
342,0.0192282008076961,0.3239514644284243,-2.017603456897678,2.244236230620537,13.01819726970065,0.2175365089874996,0.7031855796017389,-0.6144701859413626,0.3009739147495236,-1.6517246143940656,-2.025539469320027,-1.2045766486526372,0.7434732957509554,7.177204562837876,6.275292956951835,0.7164229506901213,0.400236112748851
344,0.02671427203433,0.7230794227559016,-1.9079090384100548,1.860350784861948,13.048042231472849,0.4387618485513473,0.8834464421254018,-0.1041461142276714,1.4927136071409906,-1.9593904939066764,-2.653222291109825,-1.365692707097443,0.8569596979609999,3.5200341984511696,6.99241239162962,0.4381452934720187,0.846107523140332
429,0.0217359174248256,1.2825819079986898,-1.952114763834091,2.084018749735654,28.86940129458349,0.490825785609535,0.7359205658303125,-0.0685530826815954,0.5609481532748983,-1.9369224432922196,-2.1527960037224787,-1.1880752693959091,0.8682650205896604,5.17002382687276,6.719027805618323,0.9977387898496644,0.6974331803538608
430,0.0212218397464894,1.3972992642117747,-1.5432656522671948,1.4792369741566949,16.56035926367401,0.281661366927097,0.7588652803138081,-1.4968479287596357,1.1498347208212505,-2.1812650745803976,-2.5693320850264936,-1.822955052964584,0.5843586286070581,4.602716252857795,12.783068521691636,0.4916747789638295,0.4201430553088156
435,0.0291336720665424,1.3511723864147147,-1.5559873992242892,2.1654078344171883,18.925941809224938,0.3521928394651624,0.7039534212595453,-0.9559441136295336,0.4966316561831539,-1.2215774491057028,-2.388196132313639,-2.503062268567943,0.8345301855859515,7.325923813013663,13.39849985006681,0.4434347742202532,0.4192635031539976
437,0.0219412728893232,0.6172988663287132,-1.2437096698904198,1.6391368368513977,13.96963656269756,0.576671791963875,0.8749560191854986,-2.079029639382925,1.4504770249380157,-1.6660883867481555,-0.743519329539363,-0.5319691777245246,0.7477962428430371,4.331554421099835,2.5778647972030773,1.0599880694867794,0.8239962306846697
