draw_idx,hiv.beta_m2f,hiv.rel_init_prev,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
212,0.0191738668445154,0.7180415462537721,-1.3773994527686022,2.1567861767147667,13.180370454836162,0.4807473895819873,0.7604545206619109,-2.6905032830946323,0.7353981464236381,-2.4725883308334806,-2.8476287818964914,-2.537501814397725,0.7427259927136443,2.129306537131169,7.365885001771759,0.9180207615376058,0.6543582521880142
238,0.0245954894672154,0.3201486520644471,-1.2416164702631916,1.7041869625299295,29.66186352690077,0.5497999489948393,0.6973807877628041,-1.884540852965901,1.1863348640628248,-1.7272111059378,-2.0369331858555024,-2.9262253463646544,0.8020191134480852,5.770895192545412,3.5667024999769072,0.6141282401915371,0.6275300563393631
239,0.0184042398980299,1.3777562700446289,-1.7375620777478815,1.5459590308782465,26.0155134293569,0.3013355016351297,0.6466578924296815,-0.3925272574252512,1.2226362017764292,-2.0605135495184874,-0.8101366580201756,-2.26765529241159,0.8062389553658409,4.296250739670228,9.39417946294613,0.1082228872111066,0.3551497150788836
291,0.0237057255771807,1.072180815750185,-1.981879737323773,1.445031329462008,19.95814200768751,0.4320259425786225,0.9104089444068112,-1.6024251104912397,0.7464465508817777,-2.808883138570701,-1.5823758148900542,-0.6449094160178883,0.7618240840898791,7.354361872358671,4.911967025877413,0.1560819259653824,0.8562109561504868
292,0.024959959630336,1.3667748886646862,-2.0957024588812856,2.0038994495903206,14.561478648138523,0.5990096509310635,0.5966193847534378,-1.241014663353568,0.7025304273241548,-2.37628532693948,-2.746115258103729,-2.277032470058804,0.7668638740802463,5.126644844732777,13.232868420342056,0.6956095301164192,0.5118446045313456
342,0.0192282008076961,0.3239514644284243,-2.017603456897678,2.244236230620537,13.01819726970065,0.2175365089874996,0.7031855796017389,-0.6144701859413626,0.3009739147495236,-1.6517246143940656,-2.025539469320027,-1.2045766486526372,0.7434732957509554,7.177204562837876,6.275292956951835,0.7164229506901213,0.400236112748851
344,0.02671427203433,0.7230794227559016,-1.9079090384100548,1.860350784861948,13.048042231472849,0.4387618485513473,0.8834464421254018,-0.1041461142276714,1.4927136071409906,-1.9593904939066764,-2.653222291109825,-1.365692707097443,0.8569596979609999,3.5200341984511696,6.99241239162962,0.4381452934720187,0.846107523140332
421,0.0117211514547487,1.141308881300823,-2.038552941409499,1.999556440795157,19.14546979093187,0.536761226744347,0.5181783851854118,-2.0243597084012297,0.7934746314972656,-1.552613437977509,-2.508111262259549,-2.1371178524124845,0.7401064193253546,6.398569592725486,13.500233054120049,0.9422984044854528,0.9101084394656748
429,0.0217359174248256,1.2825819079986898,-1.952114763834091,2.084018749735654,28.86940129458349,0.490825785609535,0.7359205658303125,-0.0685530826815954,0.5609481532748983,-1.9369224432922196,-2.1527960037224787,-1.1880752693959091,0.8682650205896604,5.17002382687276,6.719027805618323,0.9977387898496644,0.6974331803538608
430,0.0212218397464894,1.3972992642117747,-1.5432656522671948,1.4792369741566949,16.56035926367401,0.281661366927097,0.7588652803138081,-1.4968479287596357,1.1498347208212505,-2.1812650745803976,-2.5693320850264936,-1.822955052964584,0.5843586286070581,4.602716252857795,12.783068521691636,0.4916747789638295,0.4201430553088156
435,0.0291336720665424,1.3511723864147147,-1.5559873992242892,2.1654078344171883,18.925941809224938,0.3521928394651624,0.7039534212595453,-0.9559441136295336,0.4966316561831539,-1.2215774491057028,-2.388196132313639,-2.503062268567943,0.8345301855859515,7.325923813013663,13.39849985006681,0.4434347742202532,0.4192635031539976
437,0.0219412728893232,0.6172988663287132,-1.2437096698904198,1.6391368368513977,13.96963656269756,0.576671791963875,0.8749560191854986,-2.079029639382925,1.4504770249380157,-1.6660883867481555,-0.743519329539363,-0.5319691777245246,0.7477962428430371,4.331554421099835,2.5778647972030773,1.0599880694867794,0.8239962306846697
