draw_idx,seed,fsw_prev_2019,nontrep_f_2016,trep_f_2016,primary_share,secondary_share,early_lat_share,late_lat_share,client_prev_2016,overall_prev_f_2035_2040_mean,new_inf_2030_2040_mean,hiv_pos_trep_2016,hiv_neg_trep_2016,hiv_pos_nontrep_2016,hiv_neg_nontrep_2016,hiv_trep_ratio_2016,hiv_prev_2010_2020,n_top_spreaders_50pct,passes,n_pass,status,source
1053,110530,0.5210084033613446,0.11606621226874392,0.2543330087633885,0.5562098501070664,0.42398286937901497,0.01980728051391863,0.0,0.5466666666666666,0.13297835555179438,24.885389999999997,0.47078384798099765,0.16307039264237708,0.1330166270783848,0.09149864402782691,2.8869976968379185,0.11928823398647262,1005.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",4,ok,exp35_p2
1030,110302,0.5466666666666666,0.13414394979407726,0.21965091194351832,0.588329592818211,0.38986854761141393,0.021801859570375122,0.0,0.6565656565656566,0.1490876210264078,22.807988333333334,0.40790354989953115,0.12349478191062349,0.23208305425318151,0.08951030238158951,3.303002309804004,0.17061016573471324,998.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1053,110531,0.48760330578512395,0.0946969696969697,0.2278409090909091,0.5603624671148787,0.4153756211634025,0.024261911721718796,0.0,0.4601449275362319,0.16083433661411553,28.446649999999998,0.4423431734317343,0.13345669018156586,0.12407749077490775,0.0715855209899387,3.3145072969360543,0.11989515626564955,1012.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1053,110532,0.35714285714285715,0.1064653503677894,0.24932249322493225,0.573561430793157,0.40435458786936235,0.02208398133748056,0.0,0.56,0.015945617002624864,0.0,0.4479166666666667,0.16167874678512975,0.13045634920634921,0.08826280102875847,2.770411544950591,0.11406107000402924,623.0,"{'fsw_band': True, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",4,ok,exp35_p2
1049,110490,0.4012345679012346,0.16577845451084888,0.24495622382946328,0.5542763157894737,0.4256578947368421,0.02006578947368421,0.0,0.8487084870848709,0.1423283581179313,21.121456666666667,0.4543478260869565,0.1618192698982645,0.31,0.12591262716935966,2.807748585027013,0.127974474067535,1075.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",4,ok,exp35_p2
1049,110491,0.5284090909090909,0.16895950397209844,0.23851966673125363,0.5547303842428156,0.42298999031320633,0.022279625443978043,0.0,0.7269736842105263,0.14435439409844533,21.48337333333333,0.4477262072198781,0.1651322001888574,0.30848570089076416,0.1306657223796034,2.7113198195616923,0.12158397748448384,1092.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",4,ok,exp35_p2
1049,110492,0.5448717948717948,0.15935334872979215,0.2338337182448037,0.5578741441147701,0.41408542549722854,0.028040430388001303,0.0,0.7152777777777778,0.15397458967332828,20.346955,0.43955574540794534,0.1516198189614102,0.2883383169585647,0.11731777036684135,2.8990652305146183,0.12986748199594148,1063.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",4,ok,exp35_p2
1070,110701,0.02564102564102564,0.060569594865623744,0.13618130766145206,0.5414012738853503,0.43312101910828027,0.025477707006369428,0.0,0.09764309764309764,0.0008993941097173569,0.0,0.293867422899681,0.05215779719353985,0.11556185749734137,0.026211278792692614,5.634199270518248,0.1603099276348732,368.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",4,ok,exp35_p2
1070,110700,0.4576271186440678,0.08696517412935323,0.1701492537313433,0.581304347826087,0.3982608695652174,0.02043478260869565,0.0,0.38275862068965516,0.09942807698007236,13.485015000000002,0.314527027027027,0.08307188650934388,0.14155405405405405,0.04951575501295867,3.7862030133581857,0.1713230744254874,748.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1070,110702,0.0,0.0036452004860267314,0.026731470230862697,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.07563611014290694,0.004627109417528579,0.013245033112582781,0.0008165487207403375,16.346298156767066,0.1659079882319759,191.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': True, 'hiv_trep_ratio_band': False}",2,ok,exp35_p2
1079,110790,0.6979166666666666,0.09579071597167585,0.22777340676632574,0.5907276634940128,0.3831747006447651,0.026097635861221984,0.0,0.7909967845659164,0.12818905084902005,19.290158333333338,0.403470715835141,0.1389951542973731,0.12581344902386118,0.08352461106860495,2.9027682142928217,0.155973799270376,971.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",4,ok,exp35_p2
1079,110791,0.65,0.09803528468323977,0.2367682437850842,0.5812139708375721,0.3967446592065107,0.02204136995591726,0.0,0.7639344262295082,0.12799212079519728,20.318001666666667,0.43564356435643564,0.13421750663129972,0.14321074964639322,0.07970822281167109,3.245802841153681,0.1634735786895108,944.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1087,110870,0.0,0.04959514170040486,0.09797570850202429,0.0,0.0,0.0,0.0,0.04823151125401929,3.034164694459615e-06,0.0,0.26338400528750827,0.016479805484263137,0.14474553866490417,0.009725786843171687,15.982227796257572,0.17581144283904138,318.0,"{'fsw_band': False, 'nontrep_band': True, 'trep_band': True, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",3,ok,exp35_p2
1079,110792,0.45977011494252873,0.09523809523809523,0.23358808543993728,0.6056481796529432,0.371554950663491,0.02279686968356584,0.0,0.8112582781456954,0.11737557636137445,20.614773333333336,0.4246221894581644,0.13612632115115242,0.13232583855510505,0.08098815739207946,3.1193246527735874,0.15365907073285048,967.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1097,110970,0.0,0.0009663703131039815,0.013722458446076537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05361930294906166,0.002936685069893105,0.007596067917783735,0.00011746740279572419,18.258445040214475,0.12388956522732078,120.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': True, 'hiv_trep_ratio_band': False}",2,ok,exp35_p2
1087,110871,0.6,0.14527503526093088,0.2151924239371348,0.5859990727862773,0.3866481223922114,0.027352804821511357,0.0,0.726962457337884,0.13368758985803186,17.820776666666667,0.3953337653920933,0.11732926998199196,0.26830848995463386,0.09447291868679873,3.369438550608644,0.17659817723937093,871.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1087,110872,0.23076923076923078,0.14637171800702914,0.2203845358693405,0.6042553191489362,0.36914893617021277,0.026595744680851064,0.0,0.8600682593856656,0.005199788222427408,0.0,0.4067365745154115,0.11612256586483391,0.2678741658722593,0.0913516609392898,3.5026488735087966,0.18528558905723985,399.0,"{'fsw_band': True, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1097,110971,0.0,0.013317892298784018,0.049990349353406675,0.0,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.1661631419939577,0.00883476599808978,0.0466119982736297,0.002148997134670487,18.807871315424187,0.12731882093460306,223.0,"{'fsw_band': False, 'nontrep_band': True, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",2,ok,exp35_p2
1122,111220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.14832917540529522,4.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1097,110972,0.46153846153846156,0.10901591043017089,0.21449616971125515,0.6001881467544685,0.3753527751646284,0.024459078080903106,0.0,0.6095617529880478,0.09838995765607671,21.36756,0.415929203539823,0.1305676342695969,0.17885421518397765,0.07568456927958632,3.1855459882271413,0.1204213580902253,846.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1122,111221,0.0,0.003186616211909978,0.01155148376817367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03562152133580705,0.0011677695601401323,0.010018552875695733,0.000648760866744518,30.503896103896107,0.15483927673628536,138.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1113,111132,0.3776824034334764,0.12956419316843346,0.2149587750294464,0.5431720759338641,0.4304960195958359,0.026331904470300063,0.0,0.4967532467532468,0.1371415476875307,22.01901,0.40675734971478716,0.12987168725266818,0.22553751645458534,0.08730063556781388,3.1319940344151527,0.12812876054733463,937.0,"{'fsw_band': True, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",6,ok,exp35_p2
1113,111130,0.46382978723404256,0.14192307692307693,0.22480769230769232,0.5426023778071334,0.43031704095112283,0.027080581241743725,0.0,0.6450381679389313,0.12952595065837127,22.134823333333333,0.43226716839134527,0.13795518207282914,0.23800564440263405,0.09628851540616247,3.1333884084408172,0.1187579495786005,961.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1113,111131,0.3446969696969697,0.13001573564122737,0.22128245476003147,0.5323697681421259,0.44233664558867813,0.025293586269196026,0.0,0.45714285714285713,0.12860663537005795,20.54962833333333,0.44061650045330913,0.13182811361981064,0.2443336355394379,0.08642874484098081,3.3423561056485824,0.12644737983650212,936.0,"{'fsw_band': True, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",6,ok,exp35_p2
1122,111222,0.08677685950413223,0.08360561214683836,0.13838170286373247,0.5954198473282443,0.37786259541984735,0.026717557251908396,0.0,0.2375886524822695,0.0012705387168248567,0.0,0.3011611030478955,0.06545592130155127,0.18142235123367198,0.04716862151595409,4.60097569569704,0.15350051428266565,388.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",4,ok,exp35_p2
1140,111400,0.6115702479338843,0.1376542001174858,0.22753084002349716,0.6371428571428571,0.3457142857142857,0.017142857142857144,0.0,0.5824915824915825,0.09730551992825669,17.54572,0.38824930527987295,0.13510506798516686,0.2278682016673283,0.08430160692212608,2.873684244935199,0.14204167244127702,818.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",4,ok,exp35_p2
1140,111401,0.5887850467289719,0.1171531387445022,0.1995201919232307,0.6428378012455997,0.33658272407256973,0.020579474681830492,0.0,0.46551724137931033,0.12790046394637689,26.83974,0.4053733702094034,0.11243132745624122,0.22599762939549586,0.06809761083429156,3.605519737078409,0.14694864675257654,885.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1140,111402,0.5752212389380531,0.11939429237041352,0.20364977674238013,0.6438904278239458,0.3357956294244383,0.020313942751615882,0.0,0.6807817589576547,0.11960491277676713,26.477823333333333,0.4001688476150274,0.12462372065021071,0.22710004221190375,0.08091511137868754,3.2110166951138193,0.13351329008367607,861.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1147,111470,0.15384615384615385,0.09119909926815538,0.16400825670857572,0.5481481481481482,0.42345679012345677,0.028395061728395062,0.0,0.5796178343949044,0.002859632390958612,0.0,0.3710353081986834,0.11123251748251749,0.180131657690006,0.07419143356643357,3.335673026163409,0.0912679340566694,378.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",4,ok,exp35_p2
1147,111472,0.5571428571428572,0.08637308637308637,0.15668115668115667,0.5369609856262834,0.44096509240246407,0.022073921971252568,0.0,0.6398601398601399,0.08261209358184268,13.115860000000001,0.33489461358313816,0.10707311781297461,0.16100702576112413,0.07138207854198307,3.127718893626512,0.09352154789579571,695.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1147,111471,0.6842105263157895,0.08945386064030132,0.16685499058380415,0.5429001505268439,0.43803311590566985,0.019066733567486203,0.0,0.6065573770491803,0.08775702089163165,14.172656666666665,0.3237657864523536,0.12070291048874245,0.16073478760045926,0.07699066447007138,2.6823362016821473,0.09683043941060582,742.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",4,ok,exp35_p2
1152,111520,0.0,0.0027457440966501922,0.012630422844590884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05916775032509753,0.0034976152623211448,0.01235370611183355,0.0009538950715421304,16.916597706584703,0.08346744180117661,115.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': True, 'hiv_trep_ratio_band': False}",2,ok,exp35_p2
1152,111522,0.0,0.003288271830471319,0.013883814395323347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04841833440929632,0.004584221748400853,0.009038089089735314,0.0017057569296375266,10.56195294788836,0.08454648613086665,91.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1152,111521,0.0,0.003507476462986893,0.02104485877792136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09573847051955633,0.0044497503798567395,0.016929363689433742,0.0011938354677664424,21.515469935785173,0.09327720971264201,111.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1173,111731,0.0,0.0,0.00019091256204658267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002462447672986949,0.0,0.0,0.0,0.1427166374809904,3.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1173,111732,0.0,0.0,0.0001902587519025875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024789291026276647,0.0,0.0,0.0,0.14979219743163352,2.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1188,111881,0.0,0.0007776049766718507,0.006998444790046656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013821700069108501,0.003004964724327149,0.00138217000691085,0.0001306506401881369,4.599621405606803,0.16255503325408902,65.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",2,ok,exp35_p2
1188,111880,0.0425531914893617,0.06393707139975796,0.16377571601452198,0.655,0.325,0.02,0.0,0.3286219081272085,0.0022016073371292455,0.0,0.3610417409917945,0.07106531049250535,0.1177310024973243,0.03974839400428266,5.080421635952333,0.1611418497792997,346.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': True, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",3,ok,exp35_p2
1173,111730,0.6304347826086957,0.12342022116903634,0.21899684044233808,0.5930612244897959,0.3824489795918367,0.024489795918367346,0.0,0.7675276752767528,0.1351685634334641,18.978910000000003,0.4192139737991266,0.14134941575574822,0.1980944819372767,0.10026385224274406,2.9657991266375543,0.1436696977429138,997.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",4,ok,exp35_p2
1188,111882,0.5217391304347826,0.08674837227116047,0.18575258521639218,0.6481058877225011,0.3345504335919671,0.01734367868553172,0.0,0.6900369003690037,0.11294444158818052,15.714421666666668,0.35264116575591986,0.10363357215967246,0.12859744990892533,0.0689611054247697,3.4027695698126785,0.15311597148376782,741.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1194,111940,0.0,0.009865300701954089,0.03490798709922216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12074303405572756,0.0056364490371066224,0.04157452454666077,0.0015265382808830436,21.421826625387,0.12544691504055205,191.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1191,111910,0.6560509554140127,0.13160460128680054,0.2031585104308832,0.5807307012374779,0.398939304655274,0.020329994107248086,0.0,0.4261168384879725,0.13795099211166809,24.849198333333334,0.4030758226037196,0.09963768115942029,0.2542918454935622,0.06469979296066253,4.0454155286773315,0.15684441196069884,944.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1191,111911,0.6717948717948717,0.14439387670666115,0.21328092676872157,0.5841869398207427,0.3914852752880922,0.024327784891165175,0.0,0.5625,0.14489820203931908,24.20498666666667,0.41392077008515366,0.112,0.27841540170307294,0.07769491525423729,3.695721161474586,0.16148246899699756,900.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1194,111941,0.0,0.027360820824624738,0.0665019950598518,0.0,0.0,0.0,0.0,0.010238907849829351,0.0,0.0,0.24594992636229748,0.0149340800373352,0.11192930780559647,0.0058336250145840625,16.469037647275403,0.11479510188010537,277.0,"{'fsw_band': False, 'nontrep_band': True, 'trep_band': True, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",3,ok,exp35_p2
1191,111912,0.5827814569536424,0.16755899266309737,0.2518342256593298,0.5704069050554871,0.4081381011097411,0.021454993834771886,0.0,0.6920415224913494,0.1380322243273788,20.564105,0.4487594390507012,0.13843926832477957,0.28299172959367136,0.09619686800894854,3.241561765538288,0.1572378107772762,973.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",5,ok,exp35_p2
1195,111951,0.0,0.0013842198932173225,0.01957682420407356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05065926439972242,0.004798080767692923,0.004163775156141568,0.0005331200852992136,10.55823502197548,0.16264066920336467,178.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': True, 'hiv_trep_ratio_band': False}",2,ok,exp35_p2
1194,111942,0.48,0.11609848484848485,0.21363636363636362,0.6256210078069553,0.35770049680624555,0.01667849538679915,0.0,0.6535947712418301,0.10126783324340854,19.586930000000002,0.4064367816091954,0.13701149425287357,0.2193103448275862,0.09241379310344827,2.966442953020134,0.12075699730002798,900.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",4,ok,exp35_p2
1195,111950,0.34210526315789475,0.09640369045377518,0.18565241950668424,0.6044874615046194,0.37263528376594807,0.02287725472943247,0.0,0.5036496350364964,0.09294793425396487,16.41654,0.354015856601172,0.09384201766739214,0.1606342640468804,0.06516451158622455,3.7724663791429123,0.1595621385141594,871.0,"{'fsw_band': True, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': True, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",6,ok,exp35_p2
1195,111952,0.0,0.004643650312941652,0.03371693922875025,0.0,0.0,0.0,0.0,0.0036231884057971015,0.0,0.0,0.10054446460980036,0.004143831038631199,0.015970961887477313,0.0005346878759524128,24.263649669223117,0.16239997402392928,202.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1198,111980,0.06451612903225806,0.08460038986354776,0.14951267056530215,0.5208333333333334,0.4236111111111111,0.05555555555555555,0.0,0.18292682926829268,0.0016685740430642194,0.0,0.35793226381461674,0.0533196616252243,0.2014260249554367,0.0322994104075878,6.71295077471548,0.15661512923468698,378.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",3,ok,exp35_p2
1198,111981,0.0,0.002178649237472767,0.009110714993067934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024938531787846857,0.002493111140270306,0.004214963119072708,0.0005248655032148012,10.002976355535836,0.1608515393103597,136.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1200,112001,0.016129032258064516,0.0625,0.11345541401273886,0.0,0.0,0.0,0.0,0.09929078014184398,0.00014477031680762976,0.0,0.3010204081632653,0.02525588196198325,0.16700680272108845,0.01515352917718995,11.918823845327605,0.16774857252804576,357.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1211,112111,0.0,0.003843936190659235,0.010186430905246973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026338514680483593,0.0027426663486763655,0.008635578583765112,0.0013117099928452182,9.603251483066757,0.13019825939392382,68.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
1198,111982,0.46534653465346537,0.11980637353771682,0.20613150463896732,0.6185873605947956,0.36059479553903345,0.020817843866171002,0.0,0.5932203389830508,0.007434087154910513,0.0,0.3790601243953006,0.10626666666666666,0.2270214236351071,0.07306666666666667,3.567065160558036,0.16646697192760057,515.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': True, 'secondary_band': True, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': True}",4,ok,exp35_p2
1211,112110,0.0,0.00457578646329838,0.01105815061963775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03302911777488049,0.002488446498400284,0.010430247718383311,0.00130347197535253,13.272986900105547,0.12717203881326086,85.0,"{'fsw_band': False, 'nontrep_band': False, 'trep_band': False, 'primary_band': False, 'secondary_band': False, 'early_lat_band': True, 'sustained': False, 'hiv_pos_trep_band': False, 'hiv_trep_ratio_band': False}",1,ok,exp35_p2
