draw_idx,hiv.beta_m2f,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.rel_trans_latent_half_life,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.f1_conc,structuredsexual.m2_conc,structuredsexual.dur_sw,structuredsexual.fsw_mf_conc_mult,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
474,0.0350903591484153,-1.5889438389882864,1.501694504110242,0.6138975709146652,26.93459648210681,0.4835970090732278,0.796550464021011,-3.758116764156449,0.9720847748207369,-3.81697698347664,-1.804079491115409,-3.368606080409533,0.8455093817439606,0.0593125799470667,0.0550219710210574,2.469536177727184,4.881492802400389,0.6037294370518074,0.3701635586440866,0.0555219558368373
521,0.0490096344931781,-1.0737709097156756,1.631423739481506,0.5770126970816853,13.865493228009033,0.1437341253368909,0.925180123534158,-0.4192038285462036,1.1173228837393638,-1.9061706394952247,-1.6840215178671407,-2.528554070727561,0.821506601352574,0.0699214071360467,0.0815008733702029,7.046183681232394,3.531490786325377,0.401688003461299,0.5062394834894921,0.1789776998397341
524,0.0302463397763055,-1.0875600841619557,1.8393775546936275,1.037604918183082,12.411990869196943,0.3705605546840128,0.8413810937830288,-0.5049101599369004,0.9815337842736024,-1.8719915351705207,-1.7406147215825598,-1.0839236710327298,0.5777145100454213,0.2564034645309494,0.0882168207286303,3.8401093989238566,12.070750565561422,0.2655478161245229,0.8040291959790462,0.3179734152024628
537,0.0376491447461531,-1.2654405449745778,1.7990887140248706,1.7683348696703234,18.40761502706959,0.209447977312336,0.6224937965639795,-1.3432985209715451,1.0528970013317973,-2.639386053757504,-2.214010734842396,-2.737688010559501,0.7859643674390879,0.088520361296385,0.238043708885962,4.647402897477874,4.685825268041921,0.5817930273201223,0.98577945792864,0.3081987239817028
544,0.0344658797368027,-1.403582854629848,1.2259709207265488,1.5205855140944056,20.98570906955878,0.4293155474354519,0.6941632109313408,-1.0411726025942878,0.7147031461191709,-1.7134978014445226,-3.112836683905462,-2.389965378370244,0.6169261596562294,0.1047771372830564,0.255649272169667,6.928747523686021,12.925657171674835,0.92932744826451,0.0831763875545565,0.6543538461684305
551,0.0158032738238677,-1.0586992978811642,2.2354069815938407,1.4867115744666175,12.621743107881164,0.1740012201308686,0.5126462557225725,-1.5923306795259498,0.5797345047040918,-3.103866262653924,-2.996962532006469,-3.7550307142819,0.7245124612127809,0.1183246340876684,0.2807400319761043,6.17038866965296,7.384123237026209,0.6186956308361862,0.8030769757534109,0.6882836184651095
553,0.0347180373627156,-1.4218270891226097,1.3993782087192437,1.891656294492668,27.33723231868557,0.2235278473624966,0.5891817823474659,-1.3105775942214315,1.0673849344659396,-3.672013475865712,-2.1832437640782683,-3.591744844644946,0.7156958668210057,0.1447090124627224,0.1810815060739498,2.633307342785258,9.993632620439396,0.4761665829160439,1.055580012548484,0.9138665628009072
572,0.0469686161400816,-1.5537693152751402,1.6370615596878006,1.7894412701835571,25.134818269244004,0.3979746941668804,0.933822132556717,-2.337974751781412,0.5027847140495877,-1.391105335193207,-2.045816764091364,-1.8474761321796376,0.6243165648397221,0.2929562489237243,0.1148376708527514,6.607534753651201,5.191654537824356,0.3109144847789717,0.8814216655560697,0.7454960312246016
582,0.0151436767136027,-1.4630143721628408,2.2977054616530848,0.2815720805204496,19.20501275929062,0.4602346167848834,0.9209143252509148,-0.6211585036780058,1.0964810064866088,-2.2202026541445283,-1.2729058035475722,-3.349881262582197,0.6318493155640933,0.2199087858623105,0.1935508314235322,7.883246413454923,12.88946975256119,0.1623766623137456,0.976873944784372,0.3085283502647854
611,0.0106342548122987,-1.6475882207807977,0.6279562602871842,1.3642655655284968,27.932816660602068,0.4091116970084881,0.9434862404885568,-2.705733721652628,1.1919647740433217,-2.2995025896019854,-2.4928637501634587,-1.8566060737363888,0.8257435931445983,0.2156085353559583,0.2572409057502271,3.3931524028810585,4.759423387665388,0.7907597187541016,0.9822603342630276,0.0148671377251593
615,0.0141466479586685,-1.4366213415893188,1.3688191138162678,0.8470399348721532,19.90400711931304,0.3125865386510987,0.9467335657608708,-2.040647562833355,0.8805414357640311,-1.5744168218095664,-3.813256590995149,-3.860149741739292,0.611282902452738,0.0826216436478622,0.1650444489842583,4.075465174140263,4.616268885865014,0.4134410433590376,0.8203551195786081,0.1877388707203323
639,0.0333889942262773,-1.4197682000330214,1.871887106370068,1.792492130330207,13.562575021901717,0.1547116853751587,0.9079338684834544,-1.5529727694986453,0.9967170631803116,-1.24252224016625,-3.1365193539475347,-2.088256930747864,0.7632013295995577,0.1101568008629262,0.289838272094397,2.713169014901747,10.069557484590575,0.420202336066937,0.1903564052901274,0.2944720130034748
642,0.0330146806384219,-1.4306770925159762,1.2115996990029667,1.010424473590434,24.062484134111397,0.5331683688772854,0.5088255463042894,-1.2678016061984143,1.3034274620519024,-3.3151811831346123,-2.1664887751865387,-3.2261838584691587,0.7213568144130291,0.087693605749569,0.0630699896290288,6.257754059791462,3.87917131176209,0.6656243562818527,0.7374355233671639,0.3712874355403956
643,0.0370323255364991,-1.113175278599188,2.298844271506271,0.9552568257864112,15.630663577179108,0.5879568178491014,0.7805802370387687,-0.2558637225060964,1.2585199460995593,-2.643492540368829,-1.8378075851557816,-1.2677643596641346,0.8360039442404419,0.112398423147397,0.2707132373245908,3.5408591383241195,4.277567799470775,0.2209579456992126,0.4384110849885805,0.5007840951202763
650,0.0058417184527748,-1.358965242649604,1.0316042057723316,1.4499745029993747,25.19335391784274,0.3142132135777608,0.7672941016991777,-1.3076346288772962,1.485703816673801,-2.7080012649959366,-1.8702667853282997,-2.8183723725941103,0.5756470584305005,0.1521163413237667,0.2300697877044628,7.864170849116404,7.833926920970102,0.2166801808414059,0.4390598159187786,0.3437973227143028
664,0.0053112962744615,-1.4524144404826442,0.8034101265316809,1.9584546623053245,21.685304403912877,0.409596718599073,0.6512717853327032,-1.917532016309157,0.512350836471146,-1.9025942351773368,-2.397473012128048,-1.6206746661400082,0.5884069586656873,0.1157366680447799,0.2892153083683142,5.176080151300114,5.2871371146056525,0.7481098539865416,0.6601273098907321,0.2884251648341693
