draw_idx,hiv.beta_m2f,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv,pn.p_notify_stable,pn.p_notify_casual
1238,0.0283346494539479,-1.2995454037326115,1.2568571202316636,28.80629190591009,0.537420224884107,0.9294752483250326,-2.151268921344334,0.7894792658071881,-3.893601055761707,-1.92446153126492,-3.4353192814545124,0.7981253824391129,4.130420477509881,5.467517936742517,0.3973893118486468,0.2106278480755237,0.3778091456255125,0.0695624798068554
1242,0.0495284648985954,-1.3849360651463587,1.1603131807855285,27.87744744751957,0.179890178288966,0.9367029716455908,-1.4430152315950484,0.6766831767735253,-3.444230616137038,-3.2127472186494885,-2.526617241640715,0.6811623282530338,3.5156494459232333,10.25588293245137,0.2673301992267856,0.470348388050355,0.3594123672716953,0.1142063148713444
1263,0.0379742221777087,-1.0585640803837266,2.0873076525045247,14.893614474133066,0.44630514685841,0.918442041652207,-1.9887559377621609,1.0474866405306895,-2.562432555851908,-1.3464144978091608,-0.6801985104757309,0.6434141377168083,5.122313106436344,11.269738912445847,0.4991434894248072,0.3262178360946671,0.4059238935204325,0.1881783663446458
1285,0.0256136531511272,-1.2224672596695936,1.7666826534467768,16.498677433294024,0.5807833470615151,0.7947261506631123,-1.2695057249765958,1.1854272519485145,-3.1526189154621584,-2.752763953107311,-1.434078276990265,0.7650315622299916,6.889691496010953,7.629738659529794,0.3148151556530771,0.601853313582443,0.4308599377159715,0.0651179670072727
1302,0.0441666303207798,-1.2284146460942895,1.7316728844364726,29.442575630290055,0.4562215345764916,0.6618059034340887,-1.39314475080947,0.595932229201687,-1.8303817526591477,-3.1833223482719597,-1.351303799309227,0.8774558137893588,3.197496221110508,6.978478276179381,0.6236246574967114,0.3513760693512822,0.3708542153796271,0.1125683272328034
1304,0.0211786303079142,-1.0712672557067258,2.2305838225862398,27.67376002919685,0.4286862072533258,0.5714094019684335,-1.9228058176106413,0.7037019046436899,-3.777986488343023,-3.711759346868621,-2.3302738515506767,0.6975720409623223,6.877632282806197,4.906633032942214,0.7808192115798899,0.7937202171541532,0.2617321980675863,0.0868501889834029
1314,0.0127985610295276,-1.4216112972596275,0.6216282017983721,13.731720523045883,0.3191100343675112,0.5588563649214016,-1.5371029780196528,0.9210111583164292,-1.6244555273847614,-2.374824618838786,-3.123291201297368,0.8747041687536761,2.858864619106446,3.3183318009591103,0.0997825710396783,0.0402538590607405,0.3719786998887071,0.1035173568087392
1323,0.0186890662567043,-1.315518977320028,0.8786639021856215,15.127886211532182,0.4127988380850985,0.6505099012177686,-0.472280693395688,1.2897884309759635,-1.8391124735058697,-3.2410214777427626,-1.4131419951652435,0.6201841958820005,2.0127383209101866,7.250602015631141,0.8873174080420673,0.3065351266389376,0.1923476825717362,0.1055982077080967
1324,0.0361067661744618,-1.483557212668888,2.246452246143711,26.05926341953465,0.2213173900587141,0.6789705363763467,-1.1500538718379656,1.371009358599422,-1.5319616850821889,-1.8212326117555773,-2.9714948377086463,0.7423630388350609,3.0992839643692123,4.50362609875182,0.9974653503341424,0.4563563913575296,0.0603449637681368,0.0361771567562819
1352,0.0209145253006669,-1.1724141662276364,0.6613499620852002,28.4480919413756,0.3161806776494744,0.5794587198053992,-0.1044230959917471,1.4002205787406228,-3.453499491355837,-1.2836458918979696,-1.9734184089548856,0.636348677483477,4.563912685155452,4.081391120215738,1.010902423916521,0.7283151471270152,0.2637033698058139,0.1751850774008699
1368,0.0336062592355756,-1.1669892580058614,1.0794835754297647,20.97519243884116,0.4534250727774548,0.8885056637773319,-2.184812098539492,1.1395779612843056,-3.755836797601684,-3.3179643955290974,-2.0355406083065795,0.8706944461141889,5.289671609701482,4.320491531568351,0.2489388701984308,0.2650310201168345,0.4139687647787649,0.0482738961602496
1372,0.0301361588220406,-1.6996865808974897,1.8309667686496685,26.008283144595367,0.1220776921855229,0.7527314967912799,-1.8366167012018817,0.850543658372704,-1.2792913762868277,-1.5105420498543205,-1.346704076318029,0.8233570208169816,2.9992428097770407,11.284674581124566,0.4864909390140382,0.1859661025488694,0.2301664217557211,0.1627860031268002
1378,0.0244151698780707,-1.1078533099274297,0.466373675134458,23.13393244791601,0.212106236064317,0.6665240115517943,-1.3332903552311,0.7839783471594812,-2.182407140919963,-2.8288520715997088,-2.059891525648009,0.5682981943365977,5.386724415650439,4.718083542451963,0.4059585712690028,0.3527644121516453,0.4822682269346377,0.0626478483312667
1387,0.0246604078333302,-1.5143519913727477,0.9339831860106426,22.49633133756696,0.3816628087789672,0.6116380357117658,-0.5890608829092154,0.7378946805772597,-2.3604809568514917,-1.760097120839614,-3.362304475899381,0.7623464157706402,2.934129432143658,9.36748696480826,0.1658204463752834,0.5905948356137728,0.3315255573834944,0.1253775274307286
1393,0.0386828906734385,-1.5632765164651077,0.5733813346823995,13.919689563413217,0.488424330049591,0.5806533861831299,-0.5644117117465224,0.874570040105688,-1.932300698355896,-2.7734738793505818,-0.514365299603218,0.6839344293182924,7.600372959795945,14.931652273923822,0.5532704629143983,0.6668329211633586,0.3969606747278581,0.1534031162574319
1403,0.0139399982434148,-1.1676496431577614,2.1084816053219333,19.107550347584198,0.2267743929318053,0.9154408609580637,-0.3104398363209597,0.7072131446582348,-1.9162645985848905,-2.649222169568753,-2.3138723116110125,0.7414247546303258,5.449656924986851,3.0261655604113957,0.3802501233506912,0.8009073749379224,0.2751117201371699,0.0925462456817667
1406,0.0364422241635234,-1.3164892761820122,1.945015660374944,22.9022554911898,0.5687412580894396,0.7035056101138651,-1.132668013896585,1.1029753729940657,-3.1980367051786214,-2.8440825908568863,-3.2486704611212183,0.8344198878676903,3.4296803484792155,9.857255680844922,0.9654675796402932,0.3520581596536938,0.2890517545639419,0.1350212058574013
1424,0.0372429991676596,-1.2045575779036797,2.265149377034197,15.26971449098399,0.42572331760359,0.5513869547999676,-0.7685115955304149,0.7177683051518267,-2.0013145823471623,-2.7421287587618157,-1.1809135162764468,0.6561411705738835,2.0680283570122104,9.487435018631295,0.2377485777905964,0.5953021156439733,0.1328065632696559,0.1860267241482822
1431,0.0408777857653817,-1.5994271006794731,1.9387723894314008,16.111147975782362,0.1979548574238327,0.7325005104621645,-0.8228345021369394,1.3872664154783734,-2.494683276198985,-2.585292228920003,-3.450290268902998,0.8922849793778093,2.2421897847020245,5.948097256891218,0.8534067826677942,0.189487710784002,0.3264254536083366,0.197643313695173
1459,0.0433991165726786,-1.1408880232253669,0.7273456044236942,14.331168089278368,0.5861712311426894,0.9122820330686672,-1.874222818198406,1.236243538083745,-3.123032236554173,-3.4784996188293063,-0.752597615118118,0.6136370190547729,4.978374520835031,8.93750200106167,0.6430351409334301,0.906861144717796,0.0993502037423729,0.1549346769501018
