hiv.beta_m2f,log_syph.beta_m2f,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.dur_sw
0.03422864042278347,-2.164541076516483,-1.8148595227351998,-1.4643047483433493,-1.9449597513809471,0.6506955204952971,0.17472777090435204,8.58232835123612
0.045096658676149474,-2.123455151188109,-3.0817610420405255,-3.0827067778928727,-2.41698773530692,0.7992322634111012,0.2667631210981268,11.375597828109509
0.04131506484963189,-1.6087189206662011,-3.1986431798851473,-1.3963416419896189,-3.714110496012757,0.706478768330824,0.0762898765529971,2.1850357267181453
0.04685709426132435,-2.089708109052599,-1.5819371047502395,-3.338934184435619,-1.755431754634416,0.7329643660947676,0.07186862831646759,5.844759290860281
0.010913508791362497,-1.1040325399115172,-3.701944052723033,-1.6405590869146294,-1.4319471870080904,0.7687805860321888,0.2057441671708044,2.138192254261774
0.028453764274091346,-1.6869161069551324,-1.7501716831316299,-3.9057158090515873,-2.422947790493793,0.6004396030824007,0.11705980057104583,11.892963900460625
0.005383089024076619,-1.369019469642851,-1.3931060132653874,-1.3191621780056018,-2.5536955282880927,0.7014911880208841,0.06349378954062648,5.08630520612102
0.04393270168480587,-1.2524856731826608,-1.8040502026182392,-3.1668533177742795,-2.7806506378435047,0.8375780766122055,0.2704715598876,3.9935539751982922
0.03651358128967317,-2.1353828408771394,-2.0833638653626165,-3.534799489689774,-1.45142471339076,0.6309456532428502,0.2951194480766635,10.989287668194939
0.04993110426664039,-1.7741737152322927,-2.7333259181414395,-3.778601742378116,-0.6493610056323247,0.8945654030274368,0.09311688957942488,11.82847720820471
0.024820054404365216,-1.1847502292079537,-1.4709520811618817,-1.543639009389191,-1.680142487507422,0.6230831458982973,0.10460871065526095,4.351522832725536
0.04664409459531892,-1.29066827518914,-2.0395432468451347,-3.1525800639402664,-1.6471932428234077,0.8270831781620096,0.06268763795903341,6.726761268380456
0.04418136213517017,-1.7263336984330477,-1.978080864394967,-2.431093459331978,-2.713929821741682,0.6623585708969733,0.10345933298649564,10.680973322457184
0.030496751247562674,-1.485782472384073,-3.4931253875880475,-3.7090389726366833,-3.4423110244960466,0.6926838511393058,0.20320248380475397,7.322597507411397
0.045030556991894975,-2.1298287542665646,-3.4536290387451203,-3.332635674189947,-1.2291867984397653,0.6716292490374883,0.2445233312327469,11.120974381574111
0.02161579253130125,-1.7535215508997029,-2.6090095009777987,-1.4325136392411957,-3.843139454439479,0.5950941160464609,0.13061836316313305,6.940473663082019
0.03484276418877021,-1.553893413691231,-1.5287406265924073,-3.5522676252872354,-0.6552140509140618,0.8780790433336976,0.07496244160453852,10.226331364859558
0.03681766097147982,-1.7032465551937253,-3.3168490830129738,-1.9553087041660668,-0.9511055212328348,0.7253812396834503,0.1967628715209192,14.447292080278293
0.011421931928240012,-2.1970597569125037,-2.07859446746163,-1.6228488045553755,-2.5373368098086515,0.6350638563313888,0.24802544579807018,7.89824311872338
0.03654490487664966,-1.2109820273644045,-2.8382703569052703,-3.1431735401026892,-2.3060636061222386,0.7974058792115826,0.19323811854817524,13.197699455911312
0.025325472825381085,-1.738077063862003,-2.8306362783375354,-2.855022231681592,-2.5666289763260295,0.8397828152798257,0.27813058031511423,14.543482650974207
0.011780962379931335,-1.5815566385565947,-2.1701626599887085,-1.5050615830138288,-3.545643096046399,0.6253629346068069,0.23534120736599934,12.107660134108363
0.030558795037288863,-1.1247072859739182,-1.3598463200983,-1.581365279867553,-1.6283190925893125,0.8924212383963436,0.09444528114889542,7.089078482282624
0.01762831243431309,-1.3049360698591417,-2.5304461931285687,-1.6620559453083663,-2.964100664828412,0.8870764719093174,0.16956920309344795,5.072695756979581
0.007274276319481774,-1.7194561824584014,-2.466263785621229,-1.4697385751154548,-3.6044517670714824,0.5710708192255057,0.21622068257450922,4.982531381143232
0.03549609893362268,-2.009405411440583,-1.7615543929703121,-1.8358079639023246,-1.7670150743790787,0.6946901897615648,0.16816610923439154,8.010878348034606
0.024749663009850913,-1.165067875147812,-2.25375912524943,-2.744909424611197,-1.3323668255387071,0.6557761254162048,0.14246599402521773,5.009602241766782
0.04649071314491345,-1.445502012268812,-2.6749492430652344,-3.867037074227127,-2.687563334389412,0.6795355020147799,0.290513557389073,9.164497324866993
0.044863535741868174,-1.3361958696296328,-2.9679709559736813,-2.927961690136751,-0.5270320041797021,0.679818912495916,0.14063395779040727,14.745840656969753
0.032314118616154214,-1.1014324013422083,-3.390444190300284,-3.752678039930387,-3.490645701217394,0.8016157075147825,0.24734121098630074,4.137814093109264
0.03257396030833302,-1.8780693095271768,-3.0107143441115247,-1.352682739205736,-1.5189139128076476,0.6356112281948907,0.24585893671130538,11.34800475438006
0.04261520710161555,-1.5113353792707964,-3.0776351501400963,-3.0168155767852545,-3.7245098247328685,0.590766717525404,0.22841372396227438,13.121931310317457
0.026223272052219363,-2.080059638899601,-2.2421953517843733,-3.4094532487977998,-3.4274335129326583,0.6176670794519289,0.15373677932963675,11.079932789859027
0.03996477807288442,-1.6193835671800434,-3.5556173496779295,-3.3820368695784317,-3.161754482168893,0.7626078997632608,0.2536078782395151,5.184483699521603
0.041996908547494285,-1.79087650143935,-2.092411129904227,-1.8135075105737797,-3.085064954649666,0.7516273958213893,0.28545988221757523,5.5239232109834475
0.03350406847394078,-1.4315584340076817,-1.6315621319510876,-1.492893014709027,-3.8535517019276813,0.7656532559608984,0.23735440533357666,5.746304255656424
0.04239336542414323,-2.1692760966233124,-2.786585206224326,-2.1893164906929536,-2.8715806738601906,0.5524681489667957,0.14910057881216565,13.376609059224752
0.036710102162364616,-2.1116339476557946,-2.454383164668627,-3.829207460531687,-1.9189563292746932,0.7000783134758843,0.11354474204861528,14.896781110039946
0.007082516729632492,-1.4148249161058222,-2.340543729815083,-2.877876521342998,-1.9342003023126701,0.5571975384456569,0.16365120811473033,9.178115083934326
0.043090129347892,-1.6502234196313117,-1.8231960321905074,-2.9753982299989046,-3.150484610822648,0.6460064563226128,0.14394077868215271,8.52838282278713
0.008332833775703128,-1.5629508475867238,-1.955662975625405,-1.3028100072219257,-2.196413059220934,0.8215994760592725,0.1081521948218413,3.086914767777933
0.03389526364051581,-1.8008241500188182,-2.5416743372519934,-2.2906359688570457,-1.525425581105976,0.6627857290247985,0.1883770415901218,5.3934548731547185
0.017440615662734953,-2.005270070007219,-3.8239834054570463,-1.263147626026245,-2.645271904313251,0.8041847345718572,0.2631368955943717,14.17682757351228
0.022805332551390448,-2.022851398977433,-2.503621490060964,-3.593391342165402,-0.8419321932337347,0.7807505443202276,0.12733704370073545,9.441502805550693
0.030375428327461592,-1.4213879494098862,-3.3356388232831367,-2.10869700307265,-1.0790331103251525,0.8202583192990618,0.2547207150784207,3.426703522551909
0.02388187268858306,-1.1362990421299846,-2.164069948383479,-1.9056968770550728,-0.8075200481548226,0.739830729005893,0.08783086162749876,11.02365462101271
0.011450968461771228,-1.6652817167816605,-1.650116818135908,-2.6144552348978713,-2.6543409376019245,0.7602877897224029,0.11263180016448417,5.13035151406652
0.005899922098231366,-1.8730315262749477,-3.2589632682703034,-3.53575919183168,-2.4890502042300717,0.5561789815058559,0.07752898925845679,5.599547141814362
0.015721177731666407,-1.7728438200028394,-3.359089783808035,-2.283004779191651,-1.940143960322546,0.580061529180188,0.16790150652420732,2.4621151608140956
0.018156674651165015,-1.1886822209453833,-3.901433654889533,-3.565116409927246,-3.11793331590301,0.8928338036094629,0.10007202280767397,7.279640089733591
0.01342428448374056,-1.9939098887907256,-3.7281016653630323,-2.9859307286171997,-2.2143863857240595,0.7723661706066817,0.2727617290744174,7.147580788319113
0.014744892126665094,-1.438568137994205,-3.2901170452473254,-3.293990538890484,-1.0042567130079267,0.636748867767605,0.2761892309711336,3.6138022669985226
0.0071650272288553574,-1.0779067175548356,-2.299766071418199,-2.2105421995682177,-3.3204161857851053,0.6471664320267941,0.24199832966785195,9.534690723684033
0.03376819088967141,-1.5860430220454376,-1.556188726910384,-1.4966695708126716,-1.0406719997632643,0.807684231118474,0.14101047888765317,13.960424992739489
0.044217082257260135,-2.007083598731709,-2.671155838413111,-3.525568941682256,-1.1669078870476999,0.8810334419055018,0.2961442561549397,13.400082159790998
0.040714826405749006,-1.3555338325976904,-3.1928768655978237,-2.5520437596039214,-2.8903138522641707,0.8842249286838972,0.15438358844888042,2.1443752421188065
0.04727551609724008,-2.1471064652125547,-1.5485958878805088,-2.375844636575321,-2.5572792807644857,0.6816299556924053,0.08550864371082889,9.701143192177923
0.029413434111582266,-1.4270795664836835,-3.245252873546367,-3.468848547346539,-2.235658083924962,0.7540028649375409,0.24622805613574328,12.318218132937767
0.04556098526604749,-2.1107299679738407,-2.1541089769617345,-1.538298086618139,-2.088098670916818,0.6053156130957701,0.21387116090260327,10.605184041651171
0.03938548241631145,-1.351651606539133,-3.343167814776038,-1.4206437676433383,-2.746545930568521,0.6553440662720096,0.22684821165978364,8.29692503384057
0.044408208747969705,-2.086365937604224,-1.6217470647336532,-1.9433071243198896,-1.3790606342278626,0.8582660834888394,0.2978552488392967,10.717204587489858
0.0308680431308739,-1.4396577249674825,-2.5407616353784466,-2.0892636649395255,-2.1110969208013826,0.8499242872936263,0.1987210793901118,2.35576649577327
0.005625710361941182,-1.7209981273606938,-1.2733663748251147,-2.955076982494481,-2.6676427102057407,0.6856090138620314,0.08034684990539812,5.591384896562138
0.04935436286296229,-2.001425981652205,-1.2157189000963449,-2.368606513546257,-2.07873267665701,0.6515327005389594,0.09256510320874377,4.2951595018533
0.03888390568116262,-1.0874973096578457,-3.0016396229652074,-1.333786295530511,-2.1608558004222713,0.577554369468428,0.26486297791630176,14.22390842245063
0.013498489044755462,-1.843476463616231,-1.497278250600072,-2.827465128571438,-1.5289830297794498,0.6480476499869792,0.21654070361409228,4.208534688707669
0.03162593299663367,-1.2620499510248755,-3.2963498354735696,-1.8057363259218553,-1.263495133392353,0.8036138346758356,0.28188869581447235,4.562608589373472
0.01603236337605161,-1.777345170604229,-1.6820024378007,-3.317402838671188,-1.9884130731410028,0.8414749475416792,0.21068389209107652,12.612392888946715
0.0494272316229463,-1.8663928721155072,-3.36951128745707,-3.478430495673942,-2.44970495911912,0.721471449889126,0.24978547734364331,12.050116534687564
0.04922786160666747,-1.7593695421261075,-3.3224478875958376,-1.2613035384663198,-3.7026388126275354,0.7054656092027105,0.1756095747955917,14.240631762978387
0.015619676106348141,-1.406375144628951,-3.694060572261481,-3.659237974601142,-1.9949375917771859,0.7113645274573893,0.2738579330855673,14.934042350934211
0.028852852413067374,-2.2920613817085562,-1.9231639924866035,-2.0024469357864714,-0.7061598070465291,0.8676532669273066,0.2404792354582711,7.8367313521033966
0.015383650337910358,-2.2975625663049875,-1.8380472503154808,-2.3484761984698697,-2.1849704735323,0.745558607961256,0.13800373309573433,10.297176640675236
0.04569065557714601,-1.791326944571404,-1.6866635040396538,-2.7476952001375254,-2.8160576387873313,0.6380954892739505,0.09133398510060092,11.308300053140327
0.03148371551065802,-2.2286042181853443,-1.4661808972241324,-2.815609660752643,-0.5251680549878324,0.8974180460828118,0.08095006449124825,7.820912432262024
0.015764700124641096,-1.070721331516444,-2.81417472007206,-3.8327580852984093,-2.1802811511897078,0.7952354277825079,0.09547603373727641,8.614612239121367
0.04733996934144987,-1.5352389897455707,-1.3002028427045351,-3.2703092006113916,-2.18851856175156,0.8633500931965153,0.190112493238276,11.641984743544985
0.04252057229559708,-1.7791262001657207,-2.891113970851463,-3.1571202537977037,-1.9298904341125909,0.8168284601763901,0.16508631505733484,10.260536719515107
0.024781158250508726,-1.8063930703894755,-2.950049884621717,-3.864320655139909,-1.7956261932928284,0.5771153607963676,0.1602084701985389,6.084263074522006
0.020241291939033318,-1.6717043412723704,-3.1680150549247674,-2.3112317902079367,-2.7061420644474414,0.8584813366722265,0.17032656987671413,2.9120203817922983
0.030092727864645757,-2.2203234830432477,-1.4529031171478737,-1.9240774088789756,-2.6989404004092865,0.6195979917091932,0.11865564641440066,13.728424523879113
0.04893722922559507,-2.2251978883295167,-3.659953212073735,-2.0493483486069275,-2.7213633427252724,0.5642897609463973,0.1388003488291818,12.518916581256102
