hiv.beta_m2f,log_syph.beta_m2f,syph.time_to_undetectable,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.dur_sw
0.04243734441558601,-1.300331915332169,10.50369707556214,-2.7455976508708146,-3.2454713224238354,-2.2598897425186326,0.7663898169578003,0.08655488356073245,6.1515176996165195
0.016944575398282303,-1.4107873490525082,13.839931911984216,-2.8323188212754085,-2.1326127341336485,-2.4080352759502914,0.5592543122866416,0.20129389815374688,5.0028012580027506
0.018086468745706807,-1.5955924662645138,27.52443178498926,-2.5669780505057265,-2.7655732306828487,-2.119373569248382,0.6702730885586184,0.16201502673687068,6.652110355083351
0.018907304889267923,-1.4922433366517,10.910164738326998,-2.792750592845982,-3.517592671473091,-2.6431481173936504,0.8308769288929185,0.19443185320819623,9.543346673564333
0.02577658960880523,-1.8216651577355745,19.3717382721751,-2.8263568769069174,-2.6382780090629954,-2.728815082489677,0.8643542172514476,0.07172958619997058,2.571104370302328
0.04527772905075542,-2.056173378589968,21.96829283670801,-2.6954938694974633,-3.3979620079925383,-2.3370814891983605,0.8343012185232066,0.2766436890442209,5.544064039681542
0.03258003488390988,-1.5811727319349864,11.231755796271365,-2.7379700083321836,-3.373246208801383,-2.239873203817172,0.5855635341227592,0.24389804159606615,4.102171165993718
0.04148489954559647,-1.2972146906465272,10.719318121918846,-2.9440665626349865,-3.501760228243046,-2.254121778042931,0.6819623154781711,0.11718000016622546,3.191869093188451
0.007308336721593917,-1.6088818232093773,26.245303803776906,-2.8076211489809086,-2.342470125915599,-2.915077493418176,0.5805939455513006,0.11791445964190168,7.143018257824335
0.005675618124862458,-1.336683129293398,10.515164251220348,-2.771838300260569,-2.43136047241292,-2.0033890164346166,0.592570036061238,0.16917539650885666,4.220069182723076
0.047289939856244724,-1.7647966897651417,20.44689677026295,-2.8818249101354647,-2.5226673587652044,-1.8449055270319503,0.576843766986474,0.20636038664969036,7.728693843211113
0.032748495833713025,-1.9441625664865807,29.21811468827666,-2.554144571806102,-2.2425720367769806,-2.740435498489737,0.885708069774241,0.08324762710181888,10.062570120013518
0.04012764356949533,-2.197015574598761,16.250215534017265,-2.662662369614007,-2.7490916850140357,-2.667213906339138,0.6687253173726823,0.24280943966941237,9.942952194689504
0.00547982230786199,-1.7400820076258512,20.65841347435098,-2.4858342579247705,-2.8158064149839293,-2.1464428502826145,0.5915068967999352,0.2294923497747386,9.300604574458976
