hiv.beta_m2f,log_syph.beta_m2f,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.dur_sw
0.016889346853696877,-1.8692366083053722,-1.8519611782876333,-2.295445146065318,-0.606498228202891,0.6333288470085163,0.09283651188217695,7.43907025248038
0.022792148166495056,-2.1119153548031164,-3.089885442327564,-2.9670655890415367,-1.1897039632896584,0.5673574690921508,0.21070110048537138,8.862727794906768
0.012366901940241464,-1.6916962672419298,-2.6669983280458966,-3.0406500073883054,-0.546329558729088,0.7337534067140172,0.1967292529611755,12.531769748848951
0.018407023041258377,-1.5380994167827566,-1.766616293125253,-1.7553260644059177,-2.7162607526241755,0.6838364310483018,0.199154924784884,6.101934975611039
0.013448850041214638,-1.7262882435894236,-1.9815567661285152,-1.870837662097819,-1.0707499822148345,0.7505002296495812,0.2866866785911707,7.108687975287153
0.01756367628767191,-1.763699804351087,-3.037097902249143,-2.9897510157565876,-0.7568393276380707,0.7829165317753205,0.1903870111400296,2.2349150214245035
0.01768511324391175,-1.552935052159343,-1.5138681291045777,-1.4898469178297256,-2.3184968834651984,0.7209689004464691,0.08409846754796446,12.590513654273003
0.005817795478170296,-1.6831564171375466,-1.5509076645429918,-1.8416320912953332,-2.8676147118584216,0.6632345469296808,0.2770315138418275,14.695524058313133
0.02563803186970905,-1.4429924162581473,-2.6071909206865946,-2.350233739293073,-3.4344274076763064,0.6741845683944012,0.23853645695281406,11.782814359405814
0.009339762450277971,-1.7809788016876507,-2.7893620203931033,-1.3254592818132034,-3.123392519992465,0.8779202512280024,0.057822865290574725,14.513231435266642
0.013329578607873482,-1.5436706711465438,-2.1833811875255407,-1.6792565590629782,-0.632009668571432,0.8221714715041685,0.05019386443987264,9.983817675496791
0.024671265640881224,-2.3016836605925945,-3.1418081894837764,-2.036774818263754,-3.765203311698112,0.8250772254596845,0.29606465228919193,7.175051631479232
0.00977865795912502,-1.1755097022686518,-2.812431538443653,-3.091971533297321,-1.7605057523994736,0.7834585945458221,0.2088635632340876,3.4525369058007636
0.011618274822100781,-1.1976129139570013,-1.274012227801753,-2.2443491984977237,-3.137715400781505,0.7070587092967058,0.29995641071954554,5.217974450856308
0.01683535703484994,-2.0376716142700633,-2.013689441731272,-1.5210739639357778,-3.1567430363270983,0.6551278144676876,0.24628691445671713,11.323825234363138
0.012863691179929249,-1.9426741058457406,-2.144591267365218,-2.1265551231855886,-1.0864529153535583,0.5869358268289678,0.2880734538660058,2.6917224474348327
0.01862513700192657,-1.9025295414891672,-3.550315273001512,-3.5487848455367255,-1.5640657196389713,0.7456359546156358,0.17592829038180147,13.498381622877302
0.02183211251505954,-1.4140480331972292,-3.0151833597037005,-2.94909967909646,-2.831251019962081,0.5600792542851669,0.1770428996522737,11.600676828965073
0.01856558550937635,-1.8934255618805862,-3.041594063237127,-3.2193539956561636,-1.5308364702277006,0.7265421024290374,0.20475651703708764,9.168894837601195
0.02078353477728897,-1.7236572552771556,-3.097911674738268,-3.1353554303185915,-3.17590156788632,0.709834003776896,0.20348712295661747,3.355062349052772
0.007225571368903931,-1.2927003600939413,-3.6641788038328005,-3.478349385028989,-0.7072798312213338,0.6383749219500344,0.290265182419746,6.410440401414008
0.010945987538663791,-2.0685943585366307,-1.564245122344559,-3.0537379974080316,-1.0440189190158056,0.7049475947065825,0.17652683295943927,10.877058403417294
0.007958891636260705,-2.287293908036451,-1.2130937469728118,-3.5403927827783352,-3.4273561203342124,0.5669103054042623,0.26049602619929185,3.9476182383083396
0.015228381884878493,-1.5281756415590908,-2.188979929208038,-2.2639395433271723,-2.8111588872514517,0.7136467781174886,0.058098774381402776,11.348313124701933
