hiv.beta_m2f,log_syph.beta_m2f,syph.time_to_undetectable,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.dur_sw
0.010879481620996983,-1.245685505262468,14.544773212201568,-2.739743181358733,-3.0387377010460392,-2.4061578022784507,0.5840501878644635,0.05564847400301103,5.33613100175603
0.025929810877045222,-1.5220225682714812,19.60231196792628,-2.5299729557470214,-2.9278509153052683,-2.873546973358056,0.8523343982227849,0.07799220605743369,14.077440205461931
0.017215952185532096,-1.6827455250844157,12.999546057095568,-2.576597175209212,-2.1687551513250662,-2.2808165334955395,0.679317043495381,0.23733578339375305,10.6678794284822
0.022257032262643795,-1.5818666236538241,20.857435759600037,-2.7515939617652503,-3.2899523792166074,-2.9946559521817444,0.7610252099551261,0.2578499874237797,4.20040470815029
0.011891676065716878,-2.077332826489974,26.052063712235093,-2.9350910645143866,-3.0832183353853764,-2.1406215826604544,0.8671134159926854,0.13528782528042943,2.229117266850778
0.014281440606362945,-2.0404648164985195,23.767593307329495,-2.6234147710417153,-3.2597512438866874,-1.9455613327232182,0.7461750746162314,0.16197351827212253,2.1838489965685683
0.02036823759884795,-1.9534479848248898,12.213535594697497,-2.7217257317582666,-2.273228207833964,-2.5912675191479044,0.7850815440782285,0.262038188241316,8.252261759792574
0.01209163765428118,-1.851003076278322,20.473513263691896,-2.899648241164262,-2.9311482741548627,-2.73195330943188,0.5680716920357312,0.0908004489992092,11.383873133138598
0.016058750306430305,-1.166717759381885,18.931464333287995,-2.992422799198343,-3.545577668115606,-2.345013468228225,0.6319617124367832,0.06193473401649781,14.316630916978443
0.01356159999291209,-2.149475646163415,23.318419328243678,-3.157970161560154,-2.4361349719871472,-2.784695263091298,0.8228320123236432,0.26093947310877474,2.5028182867620874
0.02472536028640688,-1.2190005267476993,12.835909637252731,-2.8594113823600322,-2.357975425649378,-2.099183612980018,0.7716627901674399,0.16363801453472793,4.12187246113608
0.023167360619542544,-1.14207652827591,24.089268560859836,-2.6024087814392836,-3.3375114449639347,-2.5292455736138333,0.745211566948471,0.07863134246007557,2.296527734630496
0.025788745269524224,-1.454233341615622,13.639345302336256,-2.6366785317982506,-3.0057898822022864,-2.329926334964857,0.8828730916032022,0.05059011819579507,6.197527878591251
0.014976358324273912,-1.5470227168662478,24.574994772130545,-2.472037578769031,-3.3782551367759313,-2.4826904240230396,0.8713594736757235,0.17833117995747877,14.457923483833
0.016806464574135066,-2.1370009525991907,24.083400895624393,-2.5440556320082566,-2.5472366032669265,-2.098387068214882,0.7331485297739426,0.13866657020856477,6.890281212532467
0.010507398900562303,-1.6242141478237793,27.927976525481327,-2.663145221289926,-2.343316930841008,-2.2661344505391092,0.6386051536071888,0.10492116775586055,3.9407739909194994
