hiv.beta_m2f,log_syph.beta_m2f,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.dur_sw
0.04536801101886647,-1.5623263094025202,-2.5273335785729696,-2.097467149796908,-1.2735858668774536,0.6542945720600366,0.10940094245238711,2.3989154396493952
0.021391115827202416,-2.2063040913347414,-2.819489186814713,-3.4218016921772385,-1.50694630760327,0.6713315739598589,0.11122420571711197,3.824449598479624
0.0182753360214616,-2.1021231736655794,-2.822898536837254,-3.1504760200994584,-2.0850195809341234,0.8731267028834795,0.17038434411713352,6.606160896176559
0.005487818435406918,-2.2756660558904653,-2.9563933388133057,-3.1402271334757,-3.1571418454875437,0.7409951766705913,0.2880957481114866,10.126102880756395
0.04222264760241923,-2.1163631083765275,-2.5094336676032456,-3.0908781021628315,-0.9035957893011317,0.6366815198660093,0.12760456993174235,11.656350554423485
0.018433061941669465,-1.96623299569174,-2.777619019817749,-3.3528375571701416,-0.8941420328185288,0.6790000789410573,0.16775680741805088,2.5082528271161144
0.039619726297424794,-2.107167086141941,-2.6685423178044116,-2.8671805731462614,-2.8050318885296104,0.7578261805111326,0.286414175638173,2.1552439322031693
0.0061255109484003945,-1.5090906187080033,-2.6856246098308088,-3.424823478755811,-3.135690824022181,0.787397786903551,0.22062105639083535,11.88084129876546
0.037556350044296735,-1.8155767381757406,-2.5050034682026454,-2.9990574293849814,-2.1947226829466167,0.6611969455833188,0.29218360005352123,13.578884134200251
0.024171721921123223,-1.6165819249834268,-2.451957348252386,-3.286414261998911,-3.2258826310003594,0.8896913518794096,0.09528702035271353,14.728366878203369
0.04578548384692755,-1.5075891249697524,-2.5684443575957303,-2.792227874226725,-2.9829504967525478,0.6715955258617465,0.2552591642781787,3.3302813033355525
0.005066714966552169,-1.575044163700983,-2.6717489242500267,-2.1915011967576703,-2.4636943931977724,0.8229875388706362,0.15125501518329373,8.069344143117966
