hiv.beta_m2f,log_syph.beta_m2f,syph.time_to_undetectable,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.dur_sw
0.04732808124151609,-2.0324018216953954,25.242092207375435,-2.332217081927573,-2.941788047037437,-0.8099302113384836,0.6393431812803043,0.24759533461658934,10.905743812439017
0.042919360862646035,-1.1690665720859241,25.232491724102125,-3.3888573802793776,-3.512640697580859,-2.36353118642903,0.7199995879795298,0.2928795950709578,2.358407582274218
0.025600958531844763,-1.9797169207773453,24.03444370812224,-3.1777120124039406,-2.6570774616879556,-1.4919392642244738,0.6268546303457186,0.21108133210800967,7.753107095415283
0.009215419368917462,-1.2955569331778087,27.082477284242625,-3.4519237388464807,-2.9978152045163995,-2.40946358668673,0.8900605423159236,0.16454995193365368,3.650163641002859
0.02739997023230441,-2.2416075707881085,16.914040483337274,-3.3731765101453624,-1.6084773772970862,-3.6376813768167007,0.7091414429761691,0.20867370829011755,8.64008628774115
0.016026207631876455,-1.8852347705006958,14.922491603182955,-3.84079036276115,-1.3613950171467732,-0.8917145157634452,0.65089732287168,0.14638865786589794,5.063912174267662
0.028115394356134533,-1.4982241675696717,15.328555059305243,-1.352556060519635,-1.2923645465538165,-3.2509298483341844,0.5784477565194933,0.18303985578737542,6.41003977766843
0.02171671587839918,-1.6039225612711703,14.786799237038949,-2.2433192122549555,-2.942590310752282,-1.865542251143741,0.6272843457081994,0.19105584149303623,3.918945704449386
0.0370587797229157,-1.7494894877378062,25.26416899705274,-3.3090123193435916,-2.8216237235270873,-0.5194024102939241,0.7945235037546003,0.2258973930211579,13.780709717888287
0.02468859215496186,-1.8861209735116675,19.358384299228682,-3.328064931781625,-1.2836955952530382,-0.962818474411498,0.7931735741346126,0.10700152862542497,2.8931039311628433
0.022436580163443035,-1.3558243749948982,17.73086599349565,-2.5432207934454065,-2.96664509043696,-1.633646872389984,0.8582221741201081,0.22732615680426788,3.147063446180633
0.028245774212877186,-1.4130214234106164,18.489145662006898,-3.525525503040503,-2.028526505088804,-0.6162672058423428,0.8676299751680352,0.28194239639188085,5.510394180647166
0.019007419664196817,-1.68426027736096,18.55656101219149,-1.837896891708482,-1.3115907519085694,-2.3244101706880214,0.7919083170462786,0.2874709727883859,11.974721457717418
0.03111226010247953,-1.5236841295255648,17.125592092826746,-3.2252949580563,-1.7021746091507919,-1.0613085100806696,0.6136232650574596,0.17588638079131536,8.511032537379737
0.02611992882820612,-1.7896366541187372,24.710484417820425,-3.0202734455325597,-1.992008350071406,-1.339399457053629,0.7414309159689768,0.13369448860349128,14.944841620915017
0.006690289800895043,-2.1915921141327606,17.71402745828535,-2.167658396036142,-3.7486700949020215,-2.624094557130115,0.7968237172850591,0.08075310318276621,13.857532087520465
0.008119773605288164,-2.294573888544903,28.82999160253249,-2.7545968142260526,-1.3568898251759034,-3.7798395202470987,0.7952599324495713,0.24255527965722257,4.833698782847987
0.046190722292663126,-1.781878158489468,18.216010169405024,-2.048349742635955,-1.553571552825252,-2.6104856798634604,0.8593668584410454,0.17362810206782006,10.775818033590701
0.014837061210280542,-1.444156957200662,13.282702995101225,-2.4553471099549786,-3.225560186921383,-1.936988143124481,0.7678285716875264,0.25555552944120946,6.993896914331604
0.023380667844556682,-2.1419481975823795,13.22946195500613,-1.7355777463625892,-2.331514273188766,-0.7327156672666146,0.6350357279007632,0.2902049941133306,10.221151564728022
0.00829484245226678,-1.8525009561582142,18.745348591171997,-3.7520061915421743,-3.6130351042541444,-2.7574849108469657,0.8072047351549259,0.22019460992971324,11.513984817124332
0.006628348225600899,-1.671512388413535,18.939523596457704,-1.5036286752155426,-2.620759290941955,-0.5806789165188957,0.6343256279701752,0.08590865591490265,10.329041711794336
0.027661107993113145,-1.6427048564629474,14.766139272893675,-1.349167517013857,-1.293130799815629,-1.2302007422558927,0.7051207283154339,0.06680252396821637,13.702757922232244
0.0359085759128886,-1.9047003250482086,15.875465398624977,-3.84877524250868,-3.8678044940101914,-0.7720556123500963,0.7580056560787775,0.21726456113088038,13.93437491055695
0.032138127288500386,-1.2309377641619907,11.943293598758945,-3.153014895085147,-1.4632380921886625,-1.9561116003464851,0.7570517742790859,0.20758288954172327,2.251767620737666
0.010017346916584213,-1.790881452957844,25.78277561911296,-1.7805522578583663,-2.7745822821889212,-0.9668360993264487,0.895143381008138,0.228929825367176,5.924455578928781
0.030610865433245982,-2.1524671531371053,28.939702782475013,-3.3794876154105142,-1.7011414648933187,-1.3023694433660653,0.871704152444066,0.1585871192450099,11.938053292366423
0.038760921012155496,-2.275998139605904,13.168309500720166,-2.717556532906069,-1.5450934713785878,-1.2653823107373494,0.8367829652974873,0.2592661354072356,4.159288217552124
0.009345788067676369,-1.9725200642672904,16.10046593325276,-1.370911339241741,-2.5348336822677835,-2.9666235781455947,0.5595753453763012,0.0999546280461376,10.668416604136617
0.040055897550897605,-1.8053705740675599,23.741047106947963,-2.438762168756076,-3.0595605582719694,-1.986332168524064,0.8026076762241667,0.23029200930641824,14.387275519122323
0.039824978242515276,-1.3580477079167041,20.63911614556097,-2.424072510452376,-3.409138409984548,-0.8124851102573136,0.7060860033612923,0.13731589909625835,3.434068730641319
0.033308383612987866,-1.9653850091888354,15.517550338650572,-3.7995957563361227,-2.5748428230858944,-0.8260547709481538,0.6766157439715286,0.21196395253055195,12.203614278004055
0.007734646282035764,-1.0957654769822798,17.13530455127289,-1.325903141079944,-2.914380962788433,-2.7311155088385313,0.727637740990535,0.08610570007722629,10.305341044858022
0.008701059319156414,-2.2012203150951524,15.353340327196738,-1.2310723305766182,-2.452144561172319,-0.8273063483291048,0.8641126257683145,0.2954282879609156,9.910124218211806
0.020282414414223876,-1.3038282525521154,16.957137549513234,-2.8824511042618646,-1.508621309745973,-2.3305064280235896,0.7198785507717663,0.1591860359031808,8.985672766992796
0.04477937797854628,-1.6879945399651881,10.024941360357955,-3.199189330814488,-1.3768388335579682,-2.2925337331108366,0.7237226611074385,0.11419459727744657,4.464684837932431
0.025957369415682288,-1.5456901976381334,23.06220878851849,-1.9020779248474713,-3.459439522245847,-2.4292164665106233,0.5509354564450287,0.20088907116782018,3.7738111390040006
0.013370536703796499,-1.3518790043115765,25.466503700747282,-1.9699396407223588,-1.548077275140721,-2.622487296283482,0.8485117516066756,0.2524290783365554,5.42776579490533
0.01650585856622507,-2.2208053888310104,13.138138639419147,-1.8890975140983732,-1.3815802773521377,-0.89057513400925,0.8678657467078503,0.1150923747049854,8.815566782350302
0.023563195832896434,-1.987171657848397,27.775350117673344,-3.7591847671789846,-1.709033921043127,-3.3826763265521023,0.8148224671996129,0.2991395301509397,10.563970991697158
0.025061925721567423,-1.1841741087713453,17.83882667608031,-2.7233289004218366,-1.6628199125709227,-0.9905759578676281,0.8108932273202385,0.22372971300286854,6.5629715452314
0.038858725726851125,-1.9035404166987466,27.28289118018112,-2.526604348857674,-1.324735702474201,-2.6519263891691973,0.8246796004920514,0.0979852006271543,14.61188646308859
0.04807414913753031,-1.9537641278139182,26.22034656014762,-1.5521241144426314,-2.2690933145067076,-3.1633934665166654,0.6406375793058683,0.07955802365931447,3.346387350173301
0.042238892697247246,-1.8689846958675802,11.408870268357003,-3.000484323555323,-1.5221040104979968,-3.650221208307686,0.6605514861744191,0.15744301777184908,14.271533835916324
0.03670323027633157,-1.4045146094561154,25.550627935778678,-3.5899589954932627,-2.191867023617437,-3.472029078540917,0.8670135240522809,0.21771854432770582,10.678758829226703
0.006444585990662273,-2.192303613238659,23.43695394720553,-1.3414025421981837,-1.2164636390257404,-1.2316761372021374,0.6309645326390034,0.2742615150545748,14.699948101699603
0.011432055506912887,-1.7331136605781186,24.184288054825345,-2.7287494144335156,-3.022765131302238,-1.180629682871761,0.7218905012357845,0.27515573969216955,6.5869457047641475
0.03333311592150009,-1.9571265436150864,18.902524442942543,-3.4256388376227256,-3.303911510064715,-0.602974864377571,0.7498187097754129,0.22302064897010493,12.823943275922781
0.007057546216423108,-1.3960251844091789,22.93141699126646,-1.4534249679025861,-2.9457235075544395,-0.9279004188019258,0.6990696984414333,0.2949150825074725,9.869969222851322
0.029383446635061566,-1.2889635875118726,11.908677919012293,-3.4997533016013174,-1.7919060773173032,-2.835055761124562,0.6513677086826206,0.14749707296531622,13.051449362151148
0.02997826042982916,-1.9673173323786424,21.31828610345979,-1.6833310917407225,-2.4769761351674022,-1.1715075299600626,0.7482937564428264,0.234967505137547,2.011142417657807
0.02145530231896593,-1.6568619713439383,23.362712723430395,-2.08459960016594,-3.0015829567175136,-3.1179697502957398,0.6534033630909971,0.0979247530516193,11.814390097189772
0.041748073672156244,-1.6112515462386274,11.384191113083093,-2.9745390406770453,-3.098362310204412,-1.361942295262252,0.8124866733011518,0.2587671480045504,14.784107092109727
0.04193685631970155,-1.3407061433494794,28.28045085534058,-1.9339767312191856,-1.4367121208187146,-2.537306375972787,0.5992570506428474,0.22995927723075354,10.247030395200062
0.026475392303948558,-2.0930320702547367,11.27767384169615,-1.3997386570799901,-3.43884763001789,-2.774143736306153,0.8868849842745811,0.24963226142166128,4.93173349952899
0.024383792554257846,-1.6056445388879985,18.530245725661025,-1.3298146307763559,-3.176416696276797,-2.2710192888957685,0.8428223703612148,0.27811862581192354,13.600591000742682
0.03757610166404524,-1.8926978006830797,18.805718548781403,-1.4034131831388157,-3.362647319940588,-1.46457976172299,0.7401655104578335,0.14448429222782128,14.514809332346795
0.020724354697692803,-2.1596116798228358,11.579072668265287,-1.8540030414419868,-3.881614297414769,-3.044668605428891,0.5650790491252765,0.11837459269996883,2.5136453686424174
0.021024340214069858,-1.5416440383492112,21.784453156983925,-2.625230084242556,-3.563758344359493,-0.752578772306765,0.8484393408441153,0.28822205565966014,14.07469069403921
0.04978078161630295,-1.9994388437844572,21.503088191215987,-3.202081695091953,-3.400011200450478,-1.7444034744110084,0.6776496939016821,0.2445880092001076,5.205990897858086
0.017825112662708982,-1.9014456390015282,18.963720842599564,-3.073447281240513,-1.6960378940065386,-2.9088111652736703,0.7162411187213228,0.15308621316020077,12.406750208008365
0.01846018002471466,-1.5275245069200243,18.7877919805182,-3.0382413893933538,-1.4909602707878995,-3.6202344800556507,0.585469556208722,0.25573711911510105,13.631549851523054
0.025106652928865783,-1.3343966085449006,14.757298955764258,-1.8340917757253061,-3.711289575090353,-0.9452411727663477,0.5561159857259017,0.0834186849128696,3.785299519898297
0.027665400137201163,-2.240043371852943,20.370185641163076,-3.3851169774315966,-3.4782938541990522,-2.553753721295327,0.5729562364937246,0.1748027445727824,9.891280411741775
0.03543449064050361,-1.2804915121646152,16.83897728531557,-3.026375133572338,-2.635139172612008,-0.5576058060265128,0.7632620319696225,0.1883656401467847,7.679270792612398
0.01756283148059659,-1.570308284204982,20.973689783979353,-3.1166569292972,-3.6323193326808876,-3.89504811700166,0.6781892186139046,0.2867221735203382,10.509780339275233
0.015668538413167083,-1.476249636274979,29.837452271275765,-2.9845240826768222,-1.5532222133177727,-2.5189917095779024,0.5752939938196329,0.21967381997210533,4.454343897585515
0.046525731640362306,-2.245148949494634,22.649708504618474,-3.391859148719443,-2.163389008418688,-2.9703579836957683,0.7785470162527034,0.1263087032592162,8.087191238361132
0.02943677002441476,-1.2216620987428761,16.433160439835746,-2.793776368441053,-2.514349042123726,-1.79562621984204,0.599550179660008,0.29355523369353054,14.23426225079068
0.03017449548119965,-2.277319861047583,25.146737615108446,-3.2774131075665,-3.3865116550215517,-0.7165695782732793,0.6094124634152783,0.13160081916015792,10.647841325515373
0.020972789346340854,-2.2822842229610045,22.468942003632346,-1.9642916395781842,-1.3200390995070248,-1.595475547670318,0.7424213225603562,0.29098119905906983,9.614078747334446
0.005911144897099253,-1.5640373648855617,16.76936701194264,-3.0068062054762983,-1.300690690273453,-3.165759213809255,0.7382769487188576,0.22782884078668197,12.875566960154025
0.026317850315043086,-2.1139291921727255,21.60212802287166,-3.44988630976713,-1.4771391243904475,-1.345428919952667,0.7238881700838515,0.2754690560814735,5.598362672959476
0.023859077681839938,-1.6984857876689536,27.881933751899876,-3.1272921647437233,-1.487318634228152,-3.5299436712137924,0.7985550506109369,0.09657210901475446,6.845194630422031
0.013440678602928743,-1.1964501181458846,29.710514464588307,-2.934341583284292,-1.4933675107838358,-2.2130003708670833,0.8886143108248781,0.26019630843815644,11.611610900256473
0.030126627871871814,-1.7185372662181058,14.198765323823162,-2.733832778270468,-2.7525120596350456,-1.324537381681083,0.7875804309078835,0.108302823329918,5.112389406935914
0.03953017844650399,-1.372355419229705,19.042482960464753,-1.4996274255684647,-1.4775862729121916,-2.170373619918981,0.7913228074100898,0.19185161643133042,9.402196739482623
0.04521155821596405,-1.8462604450600384,16.243311994319455,-3.6588192377483155,-1.8525536733448775,-3.6234549406961283,0.898708599155822,0.20059909702666218,13.494652427127868
0.04611755886820775,-1.2717971767246337,10.150055608432428,-2.668495911914847,-1.4721011830840602,-3.2010489854112403,0.7655717992824386,0.08212016156502884,2.4260716444227226
0.02654243198754295,-1.5772062225837222,25.862576528949454,-3.4335628009136294,-1.6540968026877358,-1.4481522179235502,0.5829557854638967,0.27167940068288926,7.734804497592268
0.013086200943898986,-1.8296394886362053,11.071930320707324,-2.4592139263275286,-1.3076557689779063,-0.8433490486582826,0.6558497342937378,0.22498410718907647,10.181115568851004
0.03021467754905982,-1.6044797472852061,26.648624094579695,-1.7075974147105524,-2.3430338523544227,-1.0400281339120991,0.7712474968767389,0.06611054156955223,4.6816866443194165
0.04741551392744951,-1.6541229492236527,28.223185290492655,-2.6226812934325743,-3.235260938811439,-3.276863315890293,0.5937837951856991,0.10259025537479416,12.556539306399294
0.026102889136324397,-1.6460159146739743,22.30742699996739,-3.3045318435793534,-3.6616146160572454,-2.4835492715174388,0.616579625178913,0.1270100286910115,2.4963136046906986
0.04737432692066427,-2.178181960312498,18.434934811851114,-3.724761274658736,-1.2608356425027116,-2.7773312237866192,0.6929672624729963,0.1307843251500392,4.040769621315047
0.03311507051042948,-2.128039344933813,16.11399121753175,-1.3078793662414259,-2.5447123822893083,-2.0016550758860645,0.6786180475166839,0.15942561319714735,2.8260395021591593
0.01924258577624916,-1.9603690370222622,14.948800147476325,-1.7328008328122522,-1.9087283555536878,-0.6284593643459169,0.6721466173210937,0.12532369253092707,3.639250631474132
0.040492960508124454,-2.1089895455292855,24.81979497922613,-2.0719892514091214,-1.951808211435363,-3.4401485416513347,0.821294988595614,0.13769865159460842,7.847501919426843
0.008246620470201471,-1.688847524657917,17.749990330573898,-2.9161722545931568,-3.4541052331041904,-3.195627373696534,0.7742361565445386,0.12816332943905412,11.250600650856914
0.03818105809597537,-1.185900816889486,28.806462223615995,-1.922490907929759,-2.983716319035707,-2.874631399287594,0.8166447979991875,0.25193756376663534,6.905539941399585
0.02668934382741132,-1.2016079104945414,16.271222663461753,-2.6375989938078437,-3.1213328890696066,-2.352455823942055,0.665188323495159,0.2420319157644753,14.829592954955647
