hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_prev_f_2016,syph_prev_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_hivpos_2016,syph_prev_hivneg_2016,seed,draw_idx
0.17055993536832903,0.1343024239205158,0.01316177038620444,0.11138613861386139,0.07993351799056445,0.016743946419371457,0.0109204368174727,0.0190623390005152,0.0124804992199688,0.026403799373429834,0.0716965402250938,0.003182686187141948,18000,18
0.17247847561320573,0.1362526972029465,0.01582598117256362,0.14140127388535031,0.11142186084302086,0.01684962981873883,0.01085230280571731,0.017615522083226958,0.012175754367390153,0.02691493190527484,0.08526187576126674,0.003684879288437103,19000,19
0.12020419048285565,0.09108269809083222,0.01696392131113072,0.08588235294117647,0.08830599292871998,0.0019474196689386564,0.0018484288354898336,0.0021908471275559884,0.002112490097702667,0.004016800647817175,0.04275534441805225,0.0006856359273225917,20000,20
0.16294226447945537,0.1302705771645459,0.03308282953902961,0.133492252681764,0.06553696942262655,0.00025523226135783564,0.00026504108136761196,0.00025523226135783564,0.00026504108136761196,4.6860684806003775e-05,0.003826530612244898,0.0,21000,21
0.054951403824614505,0.04312141983264089,0.017486923654110628,0.05166051660516605,0.14305772862179386,0.00508646998982706,0.0026624068157614484,0.005595116988809766,0.003194888178913738,0.010378279123336729,0.1275252525252525,0.0022558814050918467,22000,22
0.09356190244493907,0.07168084769713161,0.013559976350835381,0.0872093023255814,0.15061095232710514,0.0,0.0,0.0,0.0,0.0001377816797188442,0.0007358351729212656,0.0,23000,23
0.0683068141116179,0.05053703434853919,0.029109612701067725,0.17070217917675545,0.13934395912227604,0.02659834065397755,0.017816238228556883,0.028062469497315765,0.020361415118350726,0.03345767253174093,0.16458333333333333,0.012235933905040786,24000,24
0.14972646160976852,0.11386218846442787,0.02601836514405158,0.08518518518518518,0.15491703635900217,0.055626111252222506,0.04837409298575652,0.060706121412242825,0.05186777747917227,0.07461248335805956,0.1884265901482544,0.015421979356405586,25000,25
0.17495641301863354,0.14210567504989838,0.034887061065884475,0.0761789600967352,0.13537629807579948,0.04746276192880586,0.04234613361388743,0.049734915425397624,0.04602840610205155,0.06417671691724726,0.15746815901196448,0.008409785932721712,26000,26
0.15540877050274712,0.1231554486728242,0.014831768961947848,0.13226205191594562,0.06638334813704283,0.0007664793050587634,0.001873661670235546,0.0007664793050587634,0.0021413276231263384,0.003280156886367566,0.022696929238985315,0.0004987531172069825,27000,27
0.17108977301575887,0.1378500520822397,0.02944758057046428,0.13404507710557534,0.12524489717231055,0.0007878151260504202,0.0005314908317831517,0.0007878151260504202,0.0005314908317831517,0.0019561765305411583,0.01639344262295082,0.00013087292239235702,28000,28
0.14567524051791422,0.11307829396458245,0.021231955942792126,0.05992010652463382,0.0683792436023725,0.0025207965717166624,0.0024167561761546724,0.0027728762288883285,0.002953813104189044,0.004791749453301928,0.03631840796019901,0.0013357619914996963,29000,29
0.1536457975709737,0.11918388755419791,0.01671723398132629,0.032138442521631644,0.15875667910089158,0.016903478686918178,0.012688984881209503,0.01739343459088682,0.014578833693304536,0.02334919959115993,0.08644222020018198,0.0032506621719239105,30000,30
0.1555697349330161,0.12425132853726893,0.027720457427378775,0.016209476309226933,0.06491415973718075,0.001745635910224439,0.0010435690060005217,0.001745635910224439,0.0010435690060005217,0.0037844212025346323,0.023417172593235037,0.0006088650754992694,31000,31
0.09277307732304055,0.06610910907119488,0.014115971838346722,0.054388133498145856,0.07963828368713563,0.02124468882779305,0.015523932729624839,0.02274431392151962,0.017335058214747737,0.029458949866416825,0.1821963394342762,0.007587420277105784,32000,32
0.19452449175782457,0.15237665538539993,0.02428178806371944,0.11538461538461539,0.05515686936439145,0.033281733746130034,0.03274288781535158,0.03637770897832817,0.034084809447128286,0.04241012629270962,0.11727941176470588,0.0065255027300572645,33000,33
0.08432703799183106,0.06491086791578128,0.027614041000532084,0.05601907032181168,0.09593870566721982,0.00224159402241594,0.0010601643254704478,0.00224159402241594,0.0013252054068380599,0.005165264080358676,0.06151288445552785,0.0010804970286331713,34000,34
0.15294097017402344,0.11941253893352996,0.014863260858165335,0.09045226130653267,0.055454074215819896,0.0022906592008144567,0.00026673779674579886,0.003054212267752609,0.0008002133902373967,0.0038738084281493006,0.02281021897810219,0.0006188884762965714,35000,35
0.11288247549905357,0.08776785555048001,0.013379726390006364,0.1792336217552534,0.08792884117361004,0.012755102040816327,0.00788436268068331,0.013520408163265307,0.009198423127463863,0.017433060219335113,0.09467821782178218,0.002535146347084582,36000,36
0.14474814898405433,0.11455003256056798,0.03197048847836083,0.08258064516129032,0.05922407605356425,0.10882582660765426,0.09660574412532637,0.11559489716219734,0.10261096605744126,0.12103221426088492,0.2832201745877789,0.03957010258915486,37000,37
0.06545027299683553,0.047474689555206624,0.030841220114111896,0.2611311672683514,0.07770487732072683,0.07750060547348026,0.06308588801621484,0.08525066602082829,0.06612617177603243,0.09933126741175992,0.39819004524886875,0.037404422401322586,38000,38
0.16128105722040786,0.13091586435581923,0.010137628348963822,0.051643192488262914,0.10757740886732377,0.009217737917289488,0.004076086956521739,0.009715994020926755,0.004619565217391305,0.011656997829371131,0.04617304492512479,0.0017743979721166034,39000,39
0.1794104721810717,0.14447425050919552,0.032616987071636724,0.17654171704957677,0.17701135889465722,0.06800416883793642,0.060128273650454304,0.07451797811360084,0.06520577231427044,0.0812422630400166,0.19722115013508298,0.014994692144373673,40000,40
0.1426067215103251,0.11330606695330281,0.011977792020075257,0.04628501827040195,0.12270583029006647,0.0,0.0,0.0,0.0,0.0001346357921051949,0.001452081316553727,0.0,41000,41
0.15628559452557267,0.12199798688927696,0.013742939074099762,0.16287878787878787,0.06882033661584613,0.0865265760197775,0.0718717683557394,0.09443757725587144,0.07600827300930714,0.11219827379459202,0.24343569203382287,0.027727327763651773,42000,42
0.10323287306125238,0.07881415518693953,0.027097941125001954,0.05155875299760192,0.053827976528414125,0.001466992665036675,0.0002537427048972342,0.0017114914425427872,0.0002537427048972342,0.0033999988762271035,0.030570652173913044,0.000441257584114727,43000,43
0.18282399689155662,0.14809712441663325,0.02883888397465013,0.13659147869674185,0.08949330953716346,0.007177646757241733,0.008308764406325383,0.007946680338374775,0.008844813722862504,0.011911858517128514,0.0491307634164777,0.0029162248144220574,44000,44
0.06524441422172853,0.0481510558453196,0.025976207083589015,0.06968641114982578,0.09369945005423665,0.005222581447401144,0.0051813471502590676,0.005222581447401144,0.005440414507772021,0.008264653660586084,0.08643326039387308,0.002425137072964994,45000,45
0.17358610105461406,0.13388173002634646,0.01039736857354107,0.20752269779507135,0.0999359585433831,0.025685785536159602,0.021924168171266443,0.029177057356608478,0.024503482073768377,0.033176603421736686,0.09927360774818401,0.004692516670782909,46000,46
0.17752353465616563,0.1418422665668082,0.027762401322405292,0.10759493670886076,0.1556420294238557,0.002255639097744361,0.0013709898546750755,0.002756892230576441,0.0021935837674801205,0.005328474457617849,0.02977571539056458,0.0010437051532941944,47000,47
0.17048480118604512,0.13705551124173407,0.01980266744831202,0.11694510739856802,0.13943387995307183,0.017539267015706805,0.01639344262295082,0.020680628272251308,0.01718667371760973,0.024023406541419146,0.0786699107866991,0.0035092279698466337,48000,48
0.18246244381140073,0.1486948171486943,0.024390636470901082,0.14494518879415347,0.08181684487888792,0.00991571641051066,0.006776904310111141,0.010659395141298959,0.007590132827324478,0.014535563801444211,0.04013254786450663,0.003514252245216712,49000,49
0.12735022594942888,0.10537399641689145,0.02019115934006855,0.028708133971291867,0.0637178109217423,0.23201970443349754,0.20577523413111343,0.23866995073891625,0.21279916753381894,0.16516807346236423,0.3820395738203957,0.13057176196032672,50000,50
0.11862789316978434,0.09017911817846516,0.006683701000059633,0.10445859872611465,0.10296285759482818,0.003006012024048096,0.0033661315380631796,0.0035070140280561123,0.0033661315380631796,0.006724676369030761,0.04990980156343957,0.0019401963022141063,51000,51
0.13257754018841933,0.10493927945484656,0.022797259664602894,0.05925925925925926,0.13274805415222243,0.04442771084337349,0.03746014877789586,0.04794176706827309,0.0422422954303932,0.05795008832135861,0.16380655226209048,0.012542894332031712,52000,52
0.18403118887329548,0.14769021805470253,0.02670370876525454,0.05562273276904474,0.16063546927375327,0.0054988216810683424,0.002128225591912743,0.005760670332547788,0.0023942537909018356,0.006528824796339819,0.025455927051671733,0.0025105708245243127,53000,53
0.17151229298754733,0.13883620472862296,0.01447747399030472,0.0921544209215442,0.08450981639158027,0.028357824181490073,0.02953020134228188,0.030935808197989172,0.03167785234899329,0.037545058022182845,0.10244097639055623,0.00412530617506768,54000,54
0.11745417513050309,0.08962597135955047,0.013304469779654996,0.1411192214111922,0.06832466790666644,0.019437340153452685,0.018929150892374257,0.02122762148337596,0.019469983775013522,0.02656976879093798,0.137546468401487,0.008089097303634232,55000,55
0.1895373415501316,0.15381058364779926,0.010481047899492262,0.06016847172081829,0.10506118933250914,0.2230160755294718,0.2039351236373305,0.23016075529471805,0.214836479659665,0.17780277198053587,0.34640057020669995,0.10692073574169644,56000,56
0.15218348515518526,0.11857159512869973,0.01088204534929583,0.19235511713933415,0.10291281205078188,0.07899415798831598,0.06666666666666667,0.08483616967233934,0.0728744939271255,0.10465192225687454,0.24035747883349012,0.02457304337142155,57000,57
0.18364773608466964,0.14803147869340835,0.0,0.07437070938215103,0.0860686425054597,0.04968782518210198,0.038968019349637194,0.05254942767950052,0.04353668368718087,0.060376108966027214,0.1452471482889734,0.012025901942645698,58000,58
0.14160406123343325,0.1135505803474679,0.01806176087679216,0.10834371108343711,0.1484886708974164,0.0544987146529563,0.050299713317696115,0.05886889460154242,0.051863434975241075,0.07002907767941238,0.1930596285434995,0.01532151043551695,59000,59
0.1313764451426791,0.0985714428526836,0.023674660620821828,0.14890885750962773,0.16528893081063517,0.00025220680958385876,0.00026504108136761196,0.00025220680958385876,0.00026504108136761196,0.0003963172683190901,0.007596310363537711,0.0,60000,60
0.16323615027098662,0.13321557548582805,0.023600381067523817,0.04825090470446321,0.062380396642261804,0.0005177323323841574,0.000526592943654555,0.0005177323323841574,0.000526592943654555,0.0016572043571397264,0.018610421836228287,0.00012655024044545685,61000,61
0.14908187988572144,0.113175016919369,0.013648785953418657,0.05693950177935943,0.1354210395093009,0.003711952487008166,0.001884760366182014,0.0047018064835436775,0.001884760366182014,0.008120319477462008,0.046688899475940925,0.0013157894736842105,62000,62
0.09630518183333472,0.07059831640684484,0.015443292912560073,0.14145141451414514,0.08375092881448501,0.057229678399594835,0.04756898817345598,0.06254748037477842,0.05151116951379763,0.07564034428591644,0.24369747899159663,0.020446716301811312,63000,63
0.15629559989558717,0.1260690605186375,0.010519462607804373,0.14606741573033707,0.062259790358632265,0.09426751592356689,0.09316932740120387,0.09859872611464968,0.09866527087149961,0.09161809972643173,0.25528169014084506,0.029133466135458166,64000,64
0.18109395595314334,0.14353302422863656,0.006976908917415624,0.05030674846625767,0.10848608003840467,0.016578749058025623,0.008982035928143712,0.017583521728208994,0.010342950462710943,0.019216962922318646,0.06476484194294525,0.0022172949002217295,65000,65
0.17013802879655432,0.13881152389098514,0.0136383936537544,0.14186851211072665,0.11517802230730718,0.005124263387138099,0.002362204724409449,0.006661542403279528,0.002362204724409449,0.006774810091714627,0.038292780215396886,0.0011734028683181225,66000,66
0.1712668325067946,0.1392887095201868,0.012937350964874195,0.1466346153846154,0.08671579535124534,0.002282525995434948,0.0021248339973439574,0.003043367993913264,0.002390438247011952,0.007471006708992654,0.037632301058408466,0.0010227563283047815,67000,67
0.1734850309443134,0.13660171123567277,0.007632547357707185,0.20636792452830188,0.1375517802100788,0.008358662613981762,0.0043454644215100485,0.008865248226950355,0.004888647474198805,0.008792246559403678,0.0437246963562753,0.001798330122029544,68000,68
