hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_prev_f_2016,syph_prev_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_hivpos_2016,syph_prev_hivneg_2016,syph_prev_f_2020_2025,seed,draw_idx,status,log_lik,weight
0.1382501215999715,0.11096733497027007,0.02481901665940488,0.16563658838071693,0.1272297102465896,0.01455026455026455,0.009181331293037491,0.01984126984126984,0.010966590155572558,0.01814687234042216,0.10189452124935997,0.0017213820238534366,0.0028207744977224677,687000,687,ok,32.624134522499986,0.08672584988089697
0.12424522210540022,0.09281255429152985,0.025866735467871604,0.11505507955936352,0.06264701212645703,0.008414074451810302,0.0013017443374121322,0.011728709841917389,0.0015620932048945586,0.012400450580970553,0.10194174757281553,0.001510047624578929,0.0003328945554240551,275000,275,ok,30.45999700681078,0.009960372563199694
0.16736542536286805,0.13723506369922187,0.014023958551110556,0.16147635524798154,0.09918625802945975,0.0031193137509747857,0.0,0.004419027813880946,0.0,0.005828041928809282,0.0340632603406326,0.0005216484089723526,0.0001103884281191655,66000,66,ok,28.82721751227887,0.0019461148145553718
0.13614385385723649,0.11012517812660752,0.012112891897095952,0.10480887792848335,0.13484983047418553,0.0032828282828282827,0.0010562450488513335,0.0035353535353535356,0.0010562450488513335,0.008794744056515225,0.06287128712871287,0.0007215874924834636,0.0,52000,52,ok,30.2737459559752,0.00826775844717485
0.11493503381051176,0.09274917191765279,0.016195656648846358,0.09506172839506173,0.10037628479733159,0.01598984771573604,0.01295001295001295,0.02233502538071066,0.013727013727013727,0.02033401723825289,0.12668621700879765,0.005012239188716633,0.002993340127365093,779000,779,ok,32.609042055096275,0.08542677063298645
0.15808755078405917,0.12894930971125043,0.012270057554384492,0.0036540803897685747,0.10950175095174049,0.0036880927291886197,0.0005239717055279015,0.004741833508956797,0.0007859575582918522,0.006222960975148073,0.04008714596949891,0.0010197578075207138,0.00019235537768075167,866000,866,ok,27.674413542175373,0.0006144860892178678
0.1382501215999715,0.11096733497027007,0.02481901665940488,0.16563658838071693,0.1272297102465896,0.01455026455026455,0.009181331293037491,0.01984126984126984,0.010966590155572558,0.01814687234042216,0.10189452124935997,0.0017213820238534366,0.0028207744977224677,687000,687,ok,32.624134522499986,0.08672584988089697
0.1251645499210712,0.09653842344063603,0.014846381475813693,0.10046189376443418,0.10240000179839102,0.003259779338014042,0.0002581977794990963,0.004262788365095286,0.0002581977794990963,0.007374410564731847,0.070446735395189,0.00046157396722824835,0.0,751000,751,ok,30.6960349242594,0.012612046066756954
0.16507457280609827,0.13259855058128517,0.006156829120018403,0.20322180916976457,0.1534379439645802,0.00941668846455663,0.005880780539962577,0.013863458017263929,0.006148088746324512,0.01309566737427583,0.06903854299025837,0.0011609907120743034,0.0011904145696721364,569000,569,ok,27.951410130414253,0.0008106066187641356
0.16920533492102155,0.1440225887413032,0.02598293201571788,0.10761789600967352,0.1637303560750807,0.009814323607427056,0.004105722350526046,0.014058355437665782,0.004875545291249679,0.013835944563789478,0.05709816190848651,0.0011831208097804653,0.0008310223199046623,923000,923,ok,30.595143581223365,0.011401683857068216
