hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_prev_f_2016,syph_prev_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_hivpos_2016,syph_prev_hivneg_2016,syph_prev_f_2020_2025,seed,draw_idx,status,log_lik,weight
0.03298746611497929,0.02318081519652616,0.0013788450912473012,0.044529262086514,0.07911572601514104,0.0039603960396039604,0.0010251153254741158,0.006188118811881188,0.0012813941568426447,0.012613887477364787,0.15813953488372093,0.0017246626762706706,0.0003165204019883606,19000,19,ok,18.184279673638944,4.645145095219886e-08
0.11840871827504468,0.09141575147791237,0.016312843081492633,0.10262828535669587,0.03611594617407552,0.004982953055337005,0.00026014568158168577,0.0065565171780750066,0.00026014568158168577,0.008505084241622426,0.08717004297114794,0.0010452961672473868,4.012197079120526e-06,1000,1,ok,28.591344189015327,0.0015371985847569668
0.16427110250012422,0.13097608110719236,0.020969076671507457,0.11956521739130435,0.035450188237312504,0.005246589716684155,0.0015719151165837044,0.0062959076600209865,0.0015719151165837044,0.007584488875740884,0.0389948006932409,0.0006389776357827476,0.00035476816929188253,6000,6,ok,29.517235262752436,0.0038800682076904165
0.13915026120033455,0.10542817993399925,0.028426050664740507,0.019656019656019656,0.05914427414242193,0.0025393600812595226,0.0008,0.004062976130015236,0.0008,0.009478406504229604,0.07087024491922876,0.00023860653781913624,9.421735782861328e-05,8000,8,ok,26.352258091734985,0.00016379748885518152
0.1424333597633316,0.11131096276305934,0.02286048107213071,0.008225616921269096,0.05234216324758713,0.002732919254658385,0.00026219192448872575,0.0037267080745341614,0.00026219192448872575,0.00650249661571074,0.050814010853478045,0.0004830917874396135,8.185212077468496e-05,20000,20,ok,27.233712180970954,0.00039547395432527595
0.14430128481443896,0.11608413573242429,0.02295991582550833,0.01707317073170732,0.06681072745777747,0.0013113034356150013,0.0002673082063619353,0.002098085496984002,0.0002673082063619353,0.004971807112303347,0.038649706457925634,0.0006272738677706687,0.0,7000,7,ok,27.87273717684277,0.0007492778873477461
0.14547294559641757,0.11096913377370274,0.017866405528669627,0.0,0.15378666890878254,0.038528461347253296,0.021813403416557162,0.051205567984091475,0.023127463863337715,0.050782222242839854,0.1774913237481408,0.005011933174224344,0.011694875324272108,11000,11,ok,16.85349612565814,1.2275730138366894e-08
0.0791209214200186,0.0571411161190587,0.029010070928434536,0.10206561360874848,0.15725693238382105,0.003727634194831014,0.0005083884087442806,0.0054671968190854875,0.0005083884087442806,0.012531563493660669,0.1603415559772296,0.0009617439623851251,9.295053891509633e-05,17000,17,ok,23.78484611775807,1.2568816516907775e-05
0.036383035385483806,0.02563236938680981,0.010628927257396984,0.0,0.11856534007732808,0.04711656441717792,0.021801193874902675,0.062331288343558285,0.023617960031144563,0.05850294492037104,0.3471933471933472,0.023923934158061547,0.011143679904709835,16000,16,ok,1.986219662745949,4.288162196392576e-15
0.030135966108282213,0.021048885422870763,0.013247841976502691,0.13006134969325153,0.17272078005564034,0.0037073652990608007,0.0005108556832694764,0.0066732575383094414,0.0005108556832694764,0.008657433280862494,0.20052083333333334,0.001723788278239708,0.0,10000,10,ok,18.856207995070598,9.095237547227324e-08
0.09359620964883876,0.07029996107569234,0.025447219678586184,0.20149253731343283,0.04347619883148202,0.00532994923857868,0.0005117707267144319,0.008121827411167513,0.0005117707267144319,0.011473161237420308,0.13143735588009223,0.0007665352606219887,0.00011734274275160207,5000,5,ok,24.566483523859333,2.7463456677261614e-05
0.1658292191234971,0.13773154997370762,0.04035647048759321,0.2688039457459926,0.03630189255640599,0.013870365430781541,0.0070365358592692825,0.020538810349426513,0.007848443843031122,0.01811218935431533,0.08232848232848233,0.001716171617161716,0.002770194950915875,22000,22,ok,23.815069376951854,1.2954485851512545e-05
0.13236296757691665,0.10326603183307023,0.03524366781110984,0.029904306220095694,0.1361250463298024,0.005415162454873646,0.0005221932114882506,0.006962351727694688,0.0005221932114882506,0.008494019095603168,0.07397408207343413,0.0013031631323302925,0.0,21000,21,ok,27.18082320940075,0.00037510123832902543
0.09473765614369031,0.06953064170783708,0.0003918024991026529,0.09461077844311377,0.1455338679535771,0.004076433121019108,0.001054018445322793,0.006369426751592357,0.001054018445322793,0.011474842938081981,0.13116057233704292,0.001119444755401321,0.0001682284225456985,2000,2,ok,24.653225947323136,2.9952077756690332e-05
0.16783811454421801,0.13387852634778713,0.026099419779351627,0.09386281588447654,0.14741727702723875,0.002770083102493075,0.0007953340402969247,0.003777386048854193,0.0007953340402969247,0.006464698458177217,0.04682967260671363,0.0006382435537401072,0.0,13000,13,ok,28.280157300747632,0.0011261162554346454
0.10458576932917711,0.07844515942465438,0.0341591741586808,0.16602809706257982,0.08415288905702487,0.141191381495564,0.11608066184074457,0.17389100126742713,0.1202171664943123,0.15273578613481054,0.39196675900277006,0.07037861915367483,0.08182675323279533,0,0,ok,-26.76782680784749,1.3949141805186827e-27
0.08566011411481238,0.06331923635753024,0.02918892731149206,0.013480392156862746,0.0811590374683763,0.1669191919191919,0.14415348716619134,0.20303030303030303,0.1542649727767695,0.16736275826281694,0.41308089500860584,0.10093948000873935,0.09734366794082853,14000,14,ok,-34.53938849071593,5.880322357707698e-31
0.15473592015993196,0.11846643870250563,0.02188061405461548,0.0,0.071426736750206,0.22978382706164932,0.2159090909090909,0.263143848412063,0.2246900826446281,0.17703437441078046,0.4172661870503597,0.12745338567222766,0.13529977233296378,4000,4,ok,-41.47686386486646,5.708130077465274e-34
0.03460029206641495,0.024548023220920815,0.019066398485619425,0.11868390129259694,0.117978018432572,0.24931094963668254,0.24368421052631578,0.2974191931846655,0.24921052631578947,0.20355788092183438,0.4700665188470067,0.1894135962636222,0.22730616123725916,3000,3,ok,-46.17666062006501,5.192757772484444e-36
0.1564432111952194,0.13394797776177553,0.026256020075010638,0.13017031630170317,0.09633789835845778,0.16397709526288393,0.17834394904458598,0.20744403956272775,0.18497876857749468,0.15401275391981797,0.35328589367936375,0.07684360067157432,0.10358688206500291,9000,9,ok,-31.883641496950172,8.371001106989682e-30
0.11543531644123271,0.0874682644055602,0.020329451382388283,0.1504315659679408,0.11570765970729459,0.21094726318420395,0.21546526867627785,0.2554361409647588,0.22254259501965923,0.18380182323651156,0.4223057644110276,0.13290995690632795,0.1838842892875888,12000,12,ok,-36.175136871433565,1.1455251778147793e-31
0.11393515409427322,0.0871660842036674,0.033094553993874544,0.10259579728059333,0.08586748332610773,0.15617064499746064,0.14770408163265306,0.1909598781107161,0.1538265306122449,0.1595160694633899,0.4078530715642812,0.08601295307351438,0.09315825913731417,18000,18,ok,-29.8270723913589,6.545367166173373e-29
0.10016279604408074,0.07533886857273905,0.02557378544736986,0.14578313253012049,0.15166467675136083,0.14669146957214987,0.14329976762199845,0.1870847727876694,0.14949651432997677,0.14172060505874795,0.39448173005219983,0.08896716282240655,0.08601905437676721,15000,15,ok,-28.494246775407362,2.4818345372552223e-28
0.0975914620323986,0.07361612595453389,0.017225691885485648,0.14982578397212543,0.09284176230607874,0.2083954297069051,0.23378582202111614,0.25832091405861896,0.24157868275515335,0.16688116255264904,0.4158125915080527,0.1549604916593503,0.1310517879438177,23000,23,ok,-38.04210936094625,1.7708785969935777e-32
0.031376083013400585,0.02187336461019918,0.0370940561246304,0.0,0.16695816896166163,0.007827788649706457,0.0012800819252432156,0.009540117416829745,0.0015360983102918587,0.016785403877678306,0.21515892420537897,0.0028231498285944748,0.00030831224686203595,26000,26,ok,16.199412333362652,6.382375486447331e-09
0.15201999828902482,0.11810297198655191,0.038777386406092476,0.0,0.06505946992527087,0.004657179818887452,0.0015982951518380393,0.007503234152652005,0.002131060202450719,0.008324119804630672,0.06258890469416785,0.0007396449704142012,0.00013035369951823329,27000,27,ok,24.819693948000065,3.537717000615181e-05
0.14184559789248052,0.11120554230800653,0.03187356690133228,0.15976331360946747,0.16569186295846042,0.003140539125883277,0.0007863695937090433,0.003402250719706883,0.0007863695937090433,0.007026050702507862,0.056997455470737916,0.0012285012285012285,0.0,28000,28,ok,27.909081233820736,0.000777010592497592
