hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_prev_f_2016,syph_prev_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_hivpos_2016,syph_prev_hivneg_2016,syph_prev_f_2020_2025,seed,draw_idx,status,log_lik,weight
0.1645119717205382,0.13439238263375675,0.015087207508200907,0.10414052697616061,0.13931307718214675,0.0007882291119285339,0.00026680896478121667,0.0013137151865475565,0.00026680896478121667,0.0037221231102936223,0.029142381348875937,0.00013185654008438817,0.0,808000,808,ok,-4.4130101950460485,0.15604225863957435
0.16034433992412694,0.13059820138217934,0.013558868550894106,0.10692588092345079,0.09487615551549387,0.0005212405525149857,0.0,0.0007818608287724785,0.0,0.0035199130182268557,0.024664647338814367,0.0,0.0,174000,174,ok,-3.7288057621736517,0.3093060661941088
0.16034433992412694,0.13059820138217934,0.013558868550894106,0.10692588092345079,0.09487615551549387,0.0005212405525149857,0.0,0.0007818608287724785,0.0,0.0035199130182268557,0.024664647338814367,0.0,0.0,174000,174,ok,-3.7288057621736517,0.3093060661941088
0.16034433992412694,0.13059820138217934,0.013558868550894106,0.10692588092345079,0.09487615551549387,0.0005212405525149857,0.0,0.0007818608287724785,0.0,0.0035199130182268557,0.024664647338814367,0.0,0.0,174000,174,ok,-3.7288057621736517,0.3093060661941088
0.14582824618319307,0.11404910263381808,0.0285296717365608,0.19698870765370138,0.12240581042490258,0.000777000777000777,0.0005415651232060655,0.001295001295001295,0.0005415651232060655,0.004236010045794798,0.03788634097706879,0.0003780241935483871,7.81922652607393e-06,936000,936,ok,-4.037027910018768,0.2272632743444093
0.14582824618319307,0.11404910263381808,0.0285296717365608,0.19698870765370138,0.12240581042490258,0.000777000777000777,0.0005415651232060655,0.001295001295001295,0.0005415651232060655,0.004236010045794798,0.03788634097706879,0.0003780241935483871,7.81922652607393e-06,936000,936,ok,-4.037027910018768,0.2272632743444093
0.1645119717205382,0.13439238263375675,0.015087207508200907,0.10414052697616061,0.13931307718214675,0.0007882291119285339,0.00026680896478121667,0.0013137151865475565,0.00026680896478121667,0.0037221231102936223,0.029142381348875937,0.00013185654008438817,0.0,808000,808,ok,-4.4130101950460485,0.15604225863957435
0.11303586568502538,0.08952096365037049,0.012846880670651121,0.236144578313253,0.14754457440011765,0.0,0.0,0.0,0.0,0.00028257201324272216,0.0006020469596628537,0.0,0.0,849000,849,ok,-5.680653771847896,0.04392498455623738
0.1645119717205382,0.13439238263375675,0.015087207508200907,0.10414052697616061,0.13931307718214675,0.0007882291119285339,0.00026680896478121667,0.0013137151865475565,0.00026680896478121667,0.0037221231102936223,0.029142381348875937,0.00013185654008438817,0.0,808000,808,ok,-4.4130101950460485,0.15604225863957435
0.14582824618319307,0.11404910263381808,0.0285296717365608,0.19698870765370138,0.12240581042490258,0.000777000777000777,0.0005415651232060655,0.001295001295001295,0.0005415651232060655,0.004236010045794798,0.03788634097706879,0.0003780241935483871,7.81922652607393e-06,936000,936,ok,-4.037027910018768,0.2272632743444093
0.14582824618319307,0.11404910263381808,0.0285296717365608,0.19698870765370138,0.12240581042490258,0.000777000777000777,0.0005415651232060655,0.001295001295001295,0.0005415651232060655,0.004236010045794798,0.03788634097706879,0.0003780241935483871,7.81922652607393e-06,936000,936,ok,-4.037027910018768,0.2272632743444093
0.16034433992412694,0.13059820138217934,0.013558868550894106,0.10692588092345079,0.09487615551549387,0.0005212405525149857,0.0,0.0007818608287724785,0.0,0.0035199130182268557,0.024664647338814367,0.0,0.0,174000,174,ok,-3.7288057621736517,0.3093060661941088
0.14582824618319307,0.11404910263381808,0.0285296717365608,0.19698870765370138,0.12240581042490258,0.000777000777000777,0.0005415651232060655,0.001295001295001295,0.0005415651232060655,0.004236010045794798,0.03788634097706879,0.0003780241935483871,7.81922652607393e-06,936000,936,ok,-4.037027910018768,0.2272632743444093
0.16034433992412694,0.13059820138217934,0.013558868550894106,0.10692588092345079,0.09487615551549387,0.0005212405525149857,0.0,0.0007818608287724785,0.0,0.0035199130182268557,0.024664647338814367,0.0,0.0,174000,174,ok,-3.7288057621736517,0.3093060661941088
0.11303586568502538,0.08952096365037049,0.012846880670651121,0.236144578313253,0.14754457440011765,0.0,0.0,0.0,0.0,0.00028257201324272216,0.0006020469596628537,0.0,0.0,849000,849,ok,-5.680653771847896,0.04392498455623738
0.16034433992412694,0.13059820138217934,0.013558868550894106,0.10692588092345079,0.09487615551549387,0.0005212405525149857,0.0,0.0007818608287724785,0.0,0.0035199130182268557,0.024664647338814367,0.0,0.0,174000,174,ok,-3.7288057621736517,0.3093060661941088
0.14582824618319307,0.11404910263381808,0.0285296717365608,0.19698870765370138,0.12240581042490258,0.000777000777000777,0.0005415651232060655,0.001295001295001295,0.0005415651232060655,0.004236010045794798,0.03788634097706879,0.0003780241935483871,7.81922652607393e-06,936000,936,ok,-4.037027910018768,0.2272632743444093
0.16370623152460043,0.13591419019236414,0.030782940645664905,0.17374517374517376,0.13084882230256487,0.00025967281225655674,0.0,0.001038691249026227,0.0,0.005567636898116893,0.0392156862745098,0.0,0.0,768000,768,ok,-6.41138197477587,0.021152436071629706
0.16034433992412694,0.13059820138217934,0.013558868550894106,0.10692588092345079,0.09487615551549387,0.0005212405525149857,0.0,0.0007818608287724785,0.0,0.0035199130182268557,0.024664647338814367,0.0,0.0,174000,174,ok,-3.7288057621736517,0.3093060661941088
0.15012233372413544,0.12258137533908578,0.011603754965853811,0.015037593984962405,0.0826246101456855,0.0008045052292839903,0.0005293806246691371,0.0013408420488066506,0.0005293806246691371,0.0051820343113021345,0.04522381172127365,0.0002554278416347382,0.0,534000,534,ok,-6.685160191767065,0.01608644291927862
