hiv.beta_m2f,log_syph.beta_m2f,syph.time_to_undetectable,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m1_conc,structuredsexual.dur_sw
0.008370053769680186,-1.344372395877687,11.15442564588095,-3.6934209532206124,-2.9674574346531513,-3.90950889343914,0.8345341786307061,0.28106325643922747,7.142352526912164
0.006668747653351849,-1.898866775938957,29.922699579474656,-3.530429571433446,-1.933800838145682,-2.7140916445912335,0.6303622444168382,0.05966072091536102,14.559354578164523
0.03323761448799701,-1.7345845483402007,10.82718516337647,-2.829941833303796,-2.150524256602307,-0.8994898964503828,0.8576990315768955,0.060678168251518574,5.153863629513102
0.04219656266031501,-1.8942465118458065,12.932905019877593,-2.3937541803473676,-2.982352674111924,-3.621836334427085,0.5814064302756289,0.0696174571131397,13.99077073644031
0.023593709541228067,-1.5026564463256273,13.300343078838793,-2.7458905310554726,-3.170344897617495,-2.9696487863702172,0.707866548742142,0.05308744677503862,4.904053475426611
0.033409930460849765,-1.6548359696004236,27.408735066244596,-2.5019397184142917,-3.5911520846227165,-1.144973311197813,0.8354573108173098,0.06307933875346888,2.847092013316492
0.03214697943783968,-1.5726109137516207,11.387799404254286,-2.7742911411366915,-3.466507566293214,-2.4437687314310432,0.5836792503498544,0.12663598786568353,8.02045558835208
0.007530028699900736,-1.1155831646452619,28.79765395449396,-2.549589830619283,-3.1374216245878124,-1.4433348173836191,0.6005889610980315,0.1204217451200629,3.3549326265328743
0.02715939719285879,-1.1735830681926505,26.22436827406201,-2.6805611294277574,-3.3660283240966566,-1.2493468452579655,0.665176079486275,0.1315237235314623,13.499429351483009
0.007845862011733516,-2.0387522598947374,14.414325677342259,-2.965194779733802,-3.7130493228399124,-0.7353800706350562,0.6316746033472578,0.2517876174020741,6.954387639244132
0.0496500731581007,-1.866666866748393,22.884590218214093,-2.783603285456657,-3.249156707781571,-1.3542340741502246,0.7070583955751633,0.08890330981688604,11.797507333360643
0.008672817278697275,-1.139138289954815,28.745223339959363,-2.872481718439916,-2.893624693244294,-2.7259830389678816,0.779593383058379,0.2796860424103806,5.940375727999081
0.01653307101032615,-1.1770599853673551,24.82702627422421,-2.5330522586505846,-3.386336831404057,-1.5078588945781561,0.884022329414192,0.14268849799938366,6.684839690367797
0.030643454260135653,-1.8636091116321398,23.339244442946352,-2.5894346623487476,-1.4947059808993681,-2.962956478475493,0.673584655110196,0.24302091878417686,8.062405051869996
0.016062303837702248,-2.262547394148577,11.027480215318828,-2.7746701609083697,-2.737871566090373,-2.6265620989078147,0.5631421791604516,0.19724631186159247,5.929945568259766
0.038701024499872685,-1.8969958604192136,23.475925871975946,-2.839972556394949,-1.224269954212172,-1.6761616576400127,0.6778897839690559,0.2825666613990668,5.223370868186116
0.02411727827734091,-1.66952189033078,27.09700563498043,-2.6079453808424944,-2.437380548296662,-1.9911268850679074,0.8111447202485494,0.2057880174021668,10.448194443452525
0.013595780993572986,-1.3604537475849487,27.00459309362122,-3.008662275464274,-2.963711199687862,-1.9301250236982999,0.6407728053389337,0.24682054747855597,2.0914125021576013
0.005931525423851177,-1.64630772400848,14.835640886582748,-2.8317506270786827,-2.494840869160747,-3.7215165844642177,0.5682286684267972,0.07948420783190549,8.526136382894975
0.02528625742849075,-2.2429244277308302,18.133008623667475,-2.726663622461203,-1.5980167571813264,-0.5500484679386153,0.7862619084916642,0.13504526590138743,9.770676210558596
0.03515242495550116,-1.9402546816149524,28.633677825157704,-2.7962312269018907,-3.3507790360480287,-2.7798888320276873,0.8607389947099642,0.19236931552190506,11.01068735938995
0.04658144861055198,-1.5291228765769544,27.771860031282255,-2.9803489592451147,-2.534406873818157,-1.2641273227325724,0.8662697777877256,0.14923493512323704,3.6594699736204124
0.03207192368491958,-2.0072806863245827,20.699036908682302,-2.8100206423216356,-2.633162232665578,-1.5696769068740388,0.8406633044951951,0.13783453522376168,4.145890841509823
